,SiteName,LocationName,GenericLocation,Session,OrdSession,RevenueType,Wine,Date,Day,OrdDay,Revenue
61116,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Discounts,Non-Wine,2020-11-03,Tuesday,2_Tuesday,-8.75
61117,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Discounts,Non-Wine,2020-12-04,Friday,5_Friday,-31.25
61118,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Discounts,Non-Wine,2020-12-05,Saturday,6_Saturday,-12.87
61119,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Discounts,Non-Wine,2020-12-06,Sunday,7_Sunday,-124.48
61333,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-01,Friday,5_Friday,775.75
61334,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-02,Saturday,6_Saturday,550.2900000000001
61335,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-03,Sunday,7_Sunday,2181.3199999999997
61336,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-04,Monday,1_Monday,290.38
61337,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-05,Tuesday,2_Tuesday,280.83
61338,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-06,Wednesday,3_Wednesday,118.74
61339,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-07,Thursday,4_Thursday,858.73
61340,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-08,Friday,5_Friday,260.84
61341,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-09,Saturday,6_Saturday,843.2400000000001
61342,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-10,Sunday,7_Sunday,2909.1
61343,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-11,Monday,1_Monday,779.1
61344,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-12,Tuesday,2_Tuesday,555.1800000000001
61345,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-13,Wednesday,3_Wednesday,385.6
61346,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-14,Thursday,4_Thursday,760.7200000000001
61347,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-15,Friday,5_Friday,693.6800000000001
61348,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-16,Saturday,6_Saturday,433.85
61349,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-17,Sunday,7_Sunday,2280.6800000000003
61350,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-18,Monday,1_Monday,136.66000000000003
61351,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-19,Tuesday,2_Tuesday,352.91999999999996
61352,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-20,Wednesday,3_Wednesday,553.74
61353,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-21,Thursday,4_Thursday,861.7800000000001
61354,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-22,Friday,5_Friday,394.53
61355,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-23,Saturday,6_Saturday,374.34999999999997
61356,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-24,Sunday,7_Sunday,2140.5
61357,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-25,Monday,1_Monday,768.31
61358,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-26,Tuesday,2_Tuesday,708.3100000000001
61359,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-27,Wednesday,3_Wednesday,901.41
61360,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-28,Thursday,4_Thursday,1038.2800000000002
61361,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-29,Friday,5_Friday,634.5
61362,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-11-30,Saturday,6_Saturday,1741.27
61363,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-12-01,Sunday,7_Sunday,2901.04
61364,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-12-02,Monday,1_Monday,176.28000000000003
61365,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-12-03,Tuesday,2_Tuesday,1600.8700000000001
61366,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-12-04,Wednesday,3_Wednesday,2339.18
61367,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-12-05,Thursday,4_Thursday,1255.05
61368,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-12-06,Friday,5_Friday,1787.0300000000002
61369,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-12-07,Saturday,6_Saturday,1418.85
61370,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-12-08,Sunday,7_Sunday,2708.5599999999995
61371,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2019-12-09,Monday,1_Monday,529.98
61541,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-01,Thursday,4_Thursday,670.0999999999999
61542,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-02,Friday,5_Friday,442.12
61543,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-03,Saturday,6_Saturday,919.92
61544,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-04,Sunday,7_Sunday,2449.02
61545,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-06,Tuesday,2_Tuesday,110.00999999999999
61546,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-07,Wednesday,3_Wednesday,384.38
61547,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-08,Thursday,4_Thursday,84.77000000000001
61548,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-09,Friday,5_Friday,663.53
61549,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-10,Saturday,6_Saturday,1483.67
61550,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-11,Sunday,7_Sunday,3324.48
61551,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-13,Tuesday,2_Tuesday,154.53
61552,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-14,Wednesday,3_Wednesday,647.57
61553,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-15,Thursday,4_Thursday,116.19
61554,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-16,Friday,5_Friday,593.8
61555,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-17,Saturday,6_Saturday,521.74
61556,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-18,Sunday,7_Sunday,3167.9699999999993
61557,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-20,Tuesday,2_Tuesday,641.6499999999999
61558,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-21,Wednesday,3_Wednesday,509.52
61559,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-22,Thursday,4_Thursday,762.38
61560,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-23,Friday,5_Friday,610.82
61561,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-24,Saturday,6_Saturday,1022.99
61562,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-25,Sunday,7_Sunday,3143.6800000000003
61563,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-27,Tuesday,2_Tuesday,709.02
61564,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-28,Wednesday,3_Wednesday,464.77000000000004
61565,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-29,Thursday,4_Thursday,410.01
61566,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-30,Friday,5_Friday,1099.1
61567,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-10-31,Saturday,6_Saturday,1808.38
61568,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-11-01,Sunday,7_Sunday,3014.3799999999997
61569,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-11-03,Tuesday,2_Tuesday,876.4699999999999
61570,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-11-04,Wednesday,3_Wednesday,1418.53
61571,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-12-02,Wednesday,3_Wednesday,76.39
61572,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-12-03,Thursday,4_Thursday,391.75
61573,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-12-04,Friday,5_Friday,684.6500000000001
61574,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-12-05,Saturday,6_Saturday,2067.99
61575,Butlers Wharf Chophouse,Restaurant,Restaurant,Lunch,2,Food,Non-Wine,2020-12-06,Sunday,7_Sunday,2585.88
61584,Butlers Wharf Chophouse,Restaurant,Restaurant,Other,4,Other Revenue,Non-Wine,2019-11-02,Saturday,6_Saturday,20.0
61585,Butlers Wharf Chophouse,Restaurant,Restaurant,Other,4,Other Revenue,Non-Wine,2019-11-14,Thursday,4_Thursday,12.87
61586,Butlers Wharf Chophouse,Restaurant,Restaurant,Other,4,Other Revenue,Non-Wine,2019-12-04,Wednesday,3_Wednesday,7.5
61596,Butlers Wharf Chophouse,Restaurant,Restaurant,Other,4,Other Revenue,Non-Wine,2020-10-08,Thursday,4_Thursday,20.0
61600,Cantina,Restaurant,Restaurant,Breakfast,1,Beverage,Non-Wine,2020-10-11,Sunday,7_Sunday,0.0
61606,Cantina,Restaurant,Restaurant,Breakfast,1,Food,Non-Wine,2020-10-11,Sunday,7_Sunday,28.56
61821,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-01,Friday,5_Friday,239.28
61822,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-02,Saturday,6_Saturday,198.85999999999999
61823,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-03,Sunday,7_Sunday,188.5
61824,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-04,Monday,1_Monday,88.51
61825,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-05,Tuesday,2_Tuesday,225.96
61826,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-06,Wednesday,3_Wednesday,238.23999999999998
61827,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-07,Thursday,4_Thursday,122.38
61828,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-08,Friday,5_Friday,204.29
61829,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-09,Saturday,6_Saturday,243.26
61830,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-10,Sunday,7_Sunday,107.86
61831,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-11,Monday,1_Monday,94.75999999999999
61832,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-12,Tuesday,2_Tuesday,85.95
61833,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-13,Wednesday,3_Wednesday,28.53
61834,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-14,Thursday,4_Thursday,211.18
61835,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-15,Friday,5_Friday,108.93
61836,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-16,Saturday,6_Saturday,477.98
61837,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-17,Sunday,7_Sunday,240.58999999999997
61838,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-18,Monday,1_Monday,37.489999999999995
61839,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-19,Tuesday,2_Tuesday,49.95
61840,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-20,Wednesday,3_Wednesday,118.07
61841,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-21,Thursday,4_Thursday,67.88
61842,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-22,Friday,5_Friday,325.95
61843,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-23,Saturday,6_Saturday,303.01
61844,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-24,Sunday,7_Sunday,147.24
61845,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-25,Monday,1_Monday,164.76
61846,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-26,Tuesday,2_Tuesday,178.26999999999998
61847,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-27,Wednesday,3_Wednesday,300.37
61848,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-28,Thursday,4_Thursday,82.68
61849,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-29,Friday,5_Friday,160.72
61850,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-11-30,Saturday,6_Saturday,341.16999999999996
61851,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-01,Sunday,7_Sunday,75.77000000000001
61852,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-02,Monday,1_Monday,127.84
61853,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-03,Tuesday,2_Tuesday,142.87
61854,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-04,Wednesday,3_Wednesday,128.31
61855,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-05,Thursday,4_Thursday,2978.7400000000002
61856,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-06,Friday,5_Friday,362.78
61857,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-07,Saturday,6_Saturday,452.95
61858,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-08,Sunday,7_Sunday,143.29999999999998
61859,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2019-12-09,Monday,1_Monday,117.87
62020,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-01,Thursday,4_Thursday,85.10999999999999
62021,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-02,Friday,5_Friday,211.23999999999998
62022,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-03,Saturday,6_Saturday,231.28
62023,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-06,Tuesday,2_Tuesday,163.64999999999998
62024,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-07,Wednesday,3_Wednesday,62.61
62025,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-08,Thursday,4_Thursday,92.8
62026,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-09,Friday,5_Friday,259.84000000000003
62027,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-10,Saturday,6_Saturday,262.29
62028,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-13,Tuesday,2_Tuesday,68.52000000000001
62029,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-14,Wednesday,3_Wednesday,89.54
62030,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-15,Thursday,4_Thursday,153.24999999999997
62031,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-16,Friday,5_Friday,249.26999999999998
62032,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-17,Saturday,6_Saturday,365.43
62033,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-20,Tuesday,2_Tuesday,45.47
62034,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-21,Wednesday,3_Wednesday,146.41
62035,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-22,Thursday,4_Thursday,158.18
62036,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-23,Friday,5_Friday,271.98
62037,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-24,Saturday,6_Saturday,340.21999999999997
62038,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-27,Tuesday,2_Tuesday,76.82
62039,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-28,Wednesday,3_Wednesday,235.05
62040,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-29,Thursday,4_Thursday,264.03
62041,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-30,Friday,5_Friday,280.56
62042,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-10-31,Saturday,6_Saturday,101.53999999999999
62043,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-11-02,Monday,1_Monday,87.88000000000001
62044,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-11-03,Tuesday,2_Tuesday,122.39000000000001
62045,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-11-04,Wednesday,3_Wednesday,132.15
62046,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-12-02,Wednesday,3_Wednesday,14.219999999999999
62047,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-12-03,Thursday,4_Thursday,41.56
62048,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-12-04,Friday,5_Friday,183.04
62049,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Non-Wine,2020-12-05,Saturday,6_Saturday,151.06
62264,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-01,Friday,5_Friday,745.84
62265,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-02,Saturday,6_Saturday,610.83
62266,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-03,Sunday,7_Sunday,635.4100000000001
62267,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-04,Monday,1_Monday,418.77
62268,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-05,Tuesday,2_Tuesday,867.51
62269,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-06,Wednesday,3_Wednesday,872.12
62270,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-07,Thursday,4_Thursday,371.67
62271,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-08,Friday,5_Friday,1169.62
62272,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-09,Saturday,6_Saturday,528.35
62273,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-10,Sunday,7_Sunday,521.6899999999999
62274,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-11,Monday,1_Monday,209.60000000000002
62275,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-12,Tuesday,2_Tuesday,427.08000000000004
62276,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-13,Wednesday,3_Wednesday,343.35
62277,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-14,Thursday,4_Thursday,540.01
62278,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-15,Friday,5_Friday,572.1
62279,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-16,Saturday,6_Saturday,854.16
62280,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-17,Sunday,7_Sunday,677.5
62281,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-18,Monday,1_Monday,184.57999999999998
62282,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-19,Tuesday,2_Tuesday,279.57
62283,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-20,Wednesday,3_Wednesday,221.66
62284,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-21,Thursday,4_Thursday,440.85
62285,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-22,Friday,5_Friday,568.78
62286,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-23,Saturday,6_Saturday,890.4200000000001
62287,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-24,Sunday,7_Sunday,437.12
62288,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-25,Monday,1_Monday,325.02
62289,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-26,Tuesday,2_Tuesday,446.22
62290,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-27,Wednesday,3_Wednesday,462.51
62291,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-28,Thursday,4_Thursday,585.87
62292,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-29,Friday,5_Friday,3373.3100000000004
62293,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-11-30,Saturday,6_Saturday,802.09
62294,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-12-01,Sunday,7_Sunday,237.07999999999998
62295,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-12-02,Monday,1_Monday,254.58
62296,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-12-03,Tuesday,2_Tuesday,799.1800000000001
62297,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-12-04,Wednesday,3_Wednesday,790.89
62298,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-12-05,Thursday,4_Thursday,1604.1599999999999
62299,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-12-06,Friday,5_Friday,987.9499999999999
62300,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-12-07,Saturday,6_Saturday,686.3
62301,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-12-08,Sunday,7_Sunday,242.93
62302,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2019-12-09,Monday,1_Monday,580.86
62463,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-01,Thursday,4_Thursday,429.14
62464,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-02,Friday,5_Friday,662.5
62465,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-03,Saturday,6_Saturday,523.3199999999999
62466,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-06,Tuesday,2_Tuesday,155.83
62467,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-07,Wednesday,3_Wednesday,242.91
62468,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-08,Thursday,4_Thursday,117.48
62469,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-09,Friday,5_Friday,559.15
62470,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-10,Saturday,6_Saturday,612.89
62471,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-13,Tuesday,2_Tuesday,155.01
62472,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-14,Wednesday,3_Wednesday,163.76
62473,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-15,Thursday,4_Thursday,380.0
62474,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-16,Friday,5_Friday,1017.48
62475,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-17,Saturday,6_Saturday,705.8299999999999
62476,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-20,Tuesday,2_Tuesday,426.24
62477,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-21,Wednesday,3_Wednesday,438.32
62478,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-22,Thursday,4_Thursday,362.07
62479,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-23,Friday,5_Friday,761.63
62480,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-24,Saturday,6_Saturday,468.7
62481,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-27,Tuesday,2_Tuesday,157.5
62482,Cantina,Restaurant,Restaurant,Dinner,3,Beverage,Wine,2020-10-28,Wednesday,3_Wednesday,280.84000000000003
