,Restaurant,As Of Day,Days Before Week Commencing,Reservation Week,Covers,Table,Week,Color,Alpha
1407,Angelica,Sunday,8,51,95.0,This Week Pickup,Next Week,Purple,1.0
1409,Angelica,Sunday,8,49,67.0,This Week Pickup,Last Week,Orange,1.0
1412,Angelica,Sunday,8,46,105.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1413,Bluebird Chelsea Private Dining,Sunday,8,51,42.0,This Week Pickup,Next Week,Purple,1.0
1414,14 Hills,Sunday,8,46,422.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1415,Avenue,Sunday,8,49,92.0,This Week Pickup,Last Week,Orange,1.0
1416,Avenue,Sunday,8,46,53.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1417,Avenue,Sunday,8,51,130.0,This Week Pickup,Next Week,Purple,1.0
1418,Avenue,Sunday,8,50,140.0,This Week Pickup,This Week,Red,1.0
1420,Radici,Monday,7,47,4.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1423,Radici,Monday,7,51,78.0,This Week Pickup,Next Week,Purple,1.0
1424,Blueprint Cafe,Monday,7,49,100.0,This Week Pickup,Last Week,Orange,1.0
1425,Radici,Monday,7,49,47.0,This Week Pickup,Last Week,Orange,1.0
1426,Radici,Monday,7,50,133.0,This Week Pickup,This Week,Red,1.0
1428,100 Wardour St,Monday,7,49,591.0,This Week Pickup,Last Week,Orange,1.0
1429,20 Stories,Monday,7,51,982.0,This Week Pickup,Next Week,Purple,1.0
1430,Crafthouse,Monday,7,50,26.0,This Week Pickup,This Week,Red,1.0
1431,Quaglino's Restaurant,Monday,7,46,21.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1432,Quaglino's Restaurant,Monday,7,47,20.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1434,Quaglino's Restaurant,Monday,7,49,46.0,This Week Pickup,Last Week,Orange,1.0
1435,Quaglino's Restaurant,Monday,7,50,93.0,This Week Pickup,This Week,Red,1.0
1436,Radici,Monday,7,46,52.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1441,Quaglino's Restaurant,Monday,7,51,66.0,This Week Pickup,Next Week,Purple,1.0
1442,Old Bengal Bar,Monday,7,51,116.0,This Week Pickup,Next Week,Purple,1.0
1443,Quaglino's Restaurant,Monday,7,48,10.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1444,Pont de la Tour,Monday,7,49,56.0,This Week Pickup,Last Week,Orange,1.0
1445,Pont de la Tour,Monday,7,51,210.0,This Week Pickup,Next Week,Purple,1.0
1446,Pont de la Tour,Monday,7,50,167.0,This Week Pickup,This Week,Red,1.0
1447,New Street Grill,Monday,7,47,71.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1448,Orrery,Monday,7,49,29.0,This Week Pickup,Last Week,Orange,1.0
1449,Butlers Wharf Chophouse Restaurant,Monday,7,51,351.0,This Week Pickup,Next Week,Purple,1.0
1450,Butlers Wharf Chophouse Restaurant,Monday,7,50,326.0,This Week Pickup,This Week,Red,1.0
1451,Butlers Wharf Chophouse Restaurant,Monday,7,49,195.0,This Week Pickup,Last Week,Orange,1.0
1452,Butlers Wharf Chophouse Restaurant,Monday,7,46,92.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1453,Orrery,Monday,7,48,4.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1454,Orrery,Monday,7,46,17.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1455,Crafthouse,Monday,7,51,37.0,This Week Pickup,Next Week,Purple,1.0
1459,New Street Grill,Monday,7,46,166.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1464,Fish Market,Monday,7,46,281.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1465,Fish Market,Monday,7,49,434.0,This Week Pickup,Last Week,Orange,1.0
1466,Fish Market,Monday,7,50,1255.0,This Week Pickup,This Week,Red,1.0
1467,Fish Market,Monday,7,51,1787.0,This Week Pickup,Next Week,Purple,1.0
1468,Plateau,Monday,7,51,390.0,This Week Pickup,Next Week,Purple,1.0
1469,100 Wardour St,Monday,7,51,1018.0,This Week Pickup,Next Week,Purple,1.0
1470,100 Wardour St,Monday,7,50,955.0,This Week Pickup,This Week,Red,1.0
1474,Old Bengal Bar,Monday,7,50,111.0,This Week Pickup,This Week,Red,1.0
1475,Paternoster Chophouse,Monday,7,51,1801.0,This Week Pickup,Next Week,Purple,1.0
1476,Paternoster Chophouse,Monday,7,49,1050.0,This Week Pickup,Last Week,Orange,1.0
1478,Madison Restaurant,Monday,7,47,2.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1481,Coq d’Argent,Monday,7,51,1591.0,This Week Pickup,Next Week,Purple,1.0
1482,100 Wardour St,Monday,7,47,313.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1483,100 Wardour St Lounge Bar,Monday,7,46,24.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1484,100 Wardour St Lounge Bar,Monday,7,47,51.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1485,100 Wardour St Lounge Bar,Monday,7,49,30.0,This Week Pickup,Last Week,Orange,1.0
1486,100 Wardour St,Monday,7,46,368.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1489,100 Wardour St Lounge Bar,Monday,7,50,25.0,This Week Pickup,This Week,Red,1.0
1490,100 Wardour St Lounge Bar,Monday,7,51,40.0,This Week Pickup,Next Week,Purple,1.0
1491,Avenue,Monday,7,51,134.0,This Week Pickup,Next Week,Purple,1.0
1492,Paternoster Chophouse,Monday,7,50,1618.0,This Week Pickup,This Week,Red,1.0
1493,Avenue,Monday,7,50,136.0,This Week Pickup,This Week,Red,1.0
1494,Avenue,Monday,7,49,97.0,This Week Pickup,Last Week,Orange,1.0
1495,Avenue,Monday,7,46,34.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1496,Old Bengal Bar,Monday,7,49,83.0,This Week Pickup,Last Week,Orange,1.0
1497,Old Bengal Bar,Monday,7,47,6.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1498,Old Bengal Bar,Monday,7,46,8.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1501,Bluebird White City,Monday,7,46,110.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1502,Bluebird White City,Monday,7,47,6.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1503,Bluebird White City,Monday,7,48,5.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1504,Bluebird White City,Monday,7,49,14.0,This Week Pickup,Last Week,Orange,1.0
1505,Bluebird White City,Monday,7,50,32.0,This Week Pickup,This Week,Red,1.0
1506,Coq d’Argent,Monday,7,50,1229.0,This Week Pickup,This Week,Red,1.0
1507,Coq d’Argent,Monday,7,49,591.0,This Week Pickup,Last Week,Orange,1.0
1508,Coq d’Argent,Monday,7,48,77.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1509,Coq d’Argent,Monday,7,47,143.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1510,New Street Grill,Monday,7,50,525.0,This Week Pickup,This Week,Red,1.0
1512,20 Stories,Monday,7,46,495.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1513,Plateau,Monday,7,50,471.0,This Week Pickup,This Week,Red,1.0
1515,Plateau,Monday,7,49,175.0,This Week Pickup,Last Week,Orange,1.0
1516,Plateau,Monday,7,48,12.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1517,Plateau,Monday,7,46,10.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1520,Issho,Monday,7,51,755.0,This Week Pickup,Next Week,Purple,1.0
1521,Issho,Monday,7,50,618.0,This Week Pickup,This Week,Red,1.0
1522,Issho,Monday,7,49,214.0,This Week Pickup,Last Week,Orange,1.0
1523,Issho,Monday,7,48,0.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1524,Issho,Monday,7,46,2.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1530,German Gymnasium,Monday,7,46,163.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1531,German Gymnasium,Monday,7,49,380.0,This Week Pickup,Last Week,Orange,1.0
1532,German Gymnasium,Monday,7,50,148.0,This Week Pickup,This Week,Red,1.0
1533,German Gymnasium,Monday,7,51,439.0,This Week Pickup,Next Week,Purple,1.0
1534,Madison Restaurant,Monday,7,51,10.0,This Week Pickup,Next Week,Purple,1.0
1536,Coq d’Argent,Monday,7,46,538.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1537,New Street Grill,Monday,7,49,225.0,This Week Pickup,Last Week,Orange,1.0
1539,New Street Grill,Monday,7,51,680.0,This Week Pickup,Next Week,Purple,1.0
1540,Cantina del Ponte,Monday,7,51,241.0,This Week Pickup,Next Week,Purple,1.0
1541,Cantina del Ponte,Monday,7,49,61.0,This Week Pickup,Last Week,Orange,1.0
1542,Bluebird Chelsea Restaurant,Monday,7,49,412.0,This Week Pickup,Last Week,Orange,1.0
1543,Bluebird Chelsea Restaurant,Monday,7,50,757.0,This Week Pickup,This Week,Red,1.0
1544,Bluebird Chelsea Restaurant,Monday,7,51,817.0,This Week Pickup,Next Week,Purple,1.0
1545,Cantina del Ponte,Monday,7,46,69.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1548,Sartoria,Monday,7,47,10.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1550,Aster,Monday,7,46,39.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1551,Aster,Monday,7,47,11.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1552,Aster,Monday,7,48,12.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1553,Sartoria,Monday,7,46,14.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1556,Issho Restaurant,Monday,7,51,34.0,This Week Pickup,Next Week,Purple,1.0
1557,Issho Restaurant,Monday,7,50,35.0,This Week Pickup,This Week,Red,1.0
1558,Issho Restaurant,Monday,7,49,32.0,This Week Pickup,Last Week,Orange,1.0
1563,East 59th,Monday,7,46,38.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1564,East 59th,Monday,7,49,45.0,This Week Pickup,Last Week,Orange,1.0
1565,East 59th,Monday,7,50,130.0,This Week Pickup,This Week,Red,1.0
1566,East 59th,Monday,7,51,123.0,This Week Pickup,Next Week,Purple,1.0
1568,Cantina del Ponte,Monday,7,50,251.0,This Week Pickup,This Week,Red,1.0
1569,Sartoria,Monday,7,48,6.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1570,Angler Restaurant,Monday,7,51,199.0,This Week Pickup,Next Week,Purple,1.0
1571,Sartoria,Monday,7,49,21.0,This Week Pickup,Last Week,Orange,1.0
1572,Crafthouse,Monday,7,49,12.0,This Week Pickup,Last Week,Orange,1.0
1573,Crafthouse,Monday,7,46,10.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1576,Launceston Place,Monday,7,51,985.0,This Week Pickup,Next Week,Purple,1.0
1577,Launceston Place,Monday,7,50,810.0,This Week Pickup,This Week,Red,1.0
1578,Launceston Place,Monday,7,49,400.0,This Week Pickup,Last Week,Orange,1.0
1579,14 Hills,Monday,7,47,2.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1580,14 Hills,Monday,7,46,383.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1581,Angler Restaurant,Monday,7,49,80.0,This Week Pickup,Last Week,Orange,1.0
1582,14 Hills,Monday,7,49,488.0,This Week Pickup,Last Week,Orange,1.0
1583,14 Hills,Monday,7,50,800.0,This Week Pickup,This Week,Red,1.0
1586,14 Hills,Monday,7,51,1077.0,This Week Pickup,Next Week,Purple,1.0
1587,Angler Restaurant,Monday,7,46,108.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1590,Angelica,Monday,7,51,95.0,This Week Pickup,Next Week,Purple,1.0
1592,Angelica,Monday,7,49,69.0,This Week Pickup,Last Week,Orange,1.0
1593,Angelica,Monday,7,46,105.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1595,Bluebird Chelsea Restaurant,Monday,7,46,154.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1596,Sartoria,Monday,7,51,49.0,This Week Pickup,Next Week,Purple,1.0
1597,Sartoria,Monday,7,50,85.0,This Week Pickup,This Week,Red,1.0
1598,Bluebird Chelsea Restaurant,Monday,7,47,107.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1599,Angler Restaurant,Monday,7,50,159.0,This Week Pickup,This Week,Red,1.0
1600,East 59th,Monday,7,47,27.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1601,Quaglino's,Monday,7,51,520.0,This Week Pickup,Next Week,Purple,1.0
1602,New Street Wine Shop,Monday,7,50,227.0,This Week Pickup,This Week,Red,1.0
1603,Bluebird Chelsea Private Dining,Monday,7,50,64.0,This Week Pickup,This Week,Red,1.0
1607,Bluebird White City,Monday,7,51,38.0,This Week Pickup,Next Week,Purple,1.0
1610,Aster,Monday,7,49,55.0,This Week Pickup,Last Week,Orange,1.0
1611,Bluebird Chelsea Cafe,Monday,7,50,38.0,This Week Pickup,This Week,Red,1.0
1612,Bluebird Chelsea Cafe,Monday,7,51,44.0,This Week Pickup,Next Week,Purple,1.0
1613,New Street Wine Shop,Monday,7,49,153.0,This Week Pickup,Last Week,Orange,1.0
1614,New Street Wine Shop,Monday,7,51,291.0,This Week Pickup,Next Week,Purple,1.0
1617,Launceston Place,Monday,7,46,309.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1618,Orrery,Monday,7,51,71.0,This Week Pickup,Next Week,Purple,1.0
1619,Bluebird Chelsea Private Dining,Monday,7,49,12.0,This Week Pickup,Last Week,Orange,1.0
1620,Bluebird Chelsea Private Dining,Monday,7,47,65.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1624,100 Wardour St Club Bar,Monday,7,49,6.0,This Week Pickup,Last Week,Orange,1.0
1625,100 Wardour St Club Bar,Monday,7,50,76.0,This Week Pickup,This Week,Red,1.0
1626,Orrery,Monday,7,50,85.0,This Week Pickup,This Week,Red,1.0
1627,Bluebird Chelsea Private Dining,Monday,7,51,42.0,This Week Pickup,Next Week,Purple,1.0
1628,Bluebird Chelsea Cafe,Monday,7,46,15.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1629,20 Stories,Monday,7,49,846.0,This Week Pickup,Last Week,Orange,1.0
1630,Quaglino's,Monday,7,46,153.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1631,Aster,Monday,7,51,128.0,This Week Pickup,Next Week,Purple,1.0
1632,Quaglino's,Monday,7,49,226.0,This Week Pickup,Last Week,Orange,1.0
1633,Quaglino's,Monday,7,48,35.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1634,Aster,Monday,7,50,101.0,This Week Pickup,This Week,Red,1.0
1635,Quaglino's,Monday,7,50,459.0,This Week Pickup,This Week,Red,1.0
1637,Bluebird Chelsea Restaurant,Tuesday,6,51,896.0,This Week Pickup,Next Week,Purple,1.0
1639,Old Bengal Bar,Tuesday,6,50,129.0,This Week Pickup,This Week,Red,1.0
1640,Old Bengal Bar,Tuesday,6,51,125.0,This Week Pickup,Next Week,Purple,1.0
1641,Quaglino's,Tuesday,6,48,35.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1642,Quaglino's,Tuesday,6,46,9.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1643,Issho Restaurant,Tuesday,6,49,37.0,This Week Pickup,Last Week,Orange,1.0
1644,Launceston Place,Tuesday,6,49,459.0,This Week Pickup,Last Week,Orange,1.0
1645,Launceston Place,Tuesday,6,46,289.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1647,Issho,Tuesday,6,48,0.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1648,Issho,Tuesday,6,46,2.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1650,Aster,Tuesday,6,50,117.0,This Week Pickup,This Week,Red,1.0
1651,Aster,Tuesday,6,49,44.0,This Week Pickup,Last Week,Orange,1.0
1652,100 Wardour St Lounge Bar,Tuesday,6,51,54.0,This Week Pickup,Next Week,Purple,1.0
1653,Old Bengal Bar,Tuesday,6,47,6.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1654,Aster,Tuesday,6,46,33.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1655,Bluebird Chelsea Restaurant,Tuesday,6,49,458.0,This Week Pickup,Last Week,Orange,1.0
1656,Paternoster Chophouse,Tuesday,6,49,1126.0,This Week Pickup,Last Week,Orange,1.0
1657,Bluebird Chelsea Restaurant,Tuesday,6,50,795.0,This Week Pickup,This Week,Red,1.0
1660,Pont de la Tour,Tuesday,6,51,231.0,This Week Pickup,Next Week,Purple,1.0
1661,Old Bengal Bar,Tuesday,6,49,91.0,This Week Pickup,Last Week,Orange,1.0
1662,Aster,Tuesday,6,47,11.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1663,Issho,Tuesday,6,49,251.0,This Week Pickup,Last Week,Orange,1.0
1665,100 Wardour St Lounge Bar,Tuesday,6,46,24.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1666,100 Wardour St Lounge Bar,Tuesday,6,49,36.0,This Week Pickup,Last Week,Orange,1.0
1667,100 Wardour St Lounge Bar,Tuesday,6,50,25.0,This Week Pickup,This Week,Red,1.0
1669,Launceston Place,Tuesday,6,51,1087.0,This Week Pickup,Next Week,Purple,1.0
1670,Bluebird Chelsea Restaurant,Tuesday,6,46,150.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1671,Issho,Tuesday,6,51,781.0,This Week Pickup,Next Week,Purple,1.0
1672,Issho Restaurant,Tuesday,6,50,52.0,This Week Pickup,This Week,Red,1.0
1673,Issho Restaurant,Tuesday,6,51,42.0,This Week Pickup,Next Week,Purple,1.0
1674,Launceston Place,Tuesday,6,50,842.0,This Week Pickup,This Week,Red,1.0
1675,Old Bengal Bar,Tuesday,6,46,6.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1677,Issho,Tuesday,6,50,654.0,This Week Pickup,This Week,Red,1.0
1678,Quaglino's,Tuesday,6,51,566.0,This Week Pickup,Next Week,Purple,1.0
1679,Quaglino's,Tuesday,6,50,501.0,This Week Pickup,This Week,Red,1.0
1680,Quaglino's,Tuesday,6,49,247.0,This Week Pickup,Last Week,Orange,1.0
1681,Bluebird Chelsea Private Dining,Tuesday,6,50,31.0,This Week Pickup,This Week,Red,1.0
1682,Bluebird Chelsea Private Dining,Tuesday,6,49,12.0,This Week Pickup,Last Week,Orange,1.0
1683,14 Hills,Tuesday,6,50,873.0,This Week Pickup,This Week,Red,1.0
1685,14 Hills,Tuesday,6,49,550.0,This Week Pickup,Last Week,Orange,1.0
1686,14 Hills,Tuesday,6,47,2.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1687,14 Hills,Tuesday,6,46,90.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1688,Aster,Tuesday,6,48,12.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1689,Bluebird Chelsea Private Dining,Tuesday,6,51,56.0,This Week Pickup,Next Week,Purple,1.0
1690,Paternoster Chophouse,Tuesday,6,50,1680.0,This Week Pickup,This Week,Red,1.0
1691,Radici,Tuesday,6,51,92.0,This Week Pickup,Next Week,Purple,1.0
1693,Angler Restaurant,Tuesday,6,49,87.0,This Week Pickup,Last Week,Orange,1.0
1694,Angler Restaurant,Tuesday,6,46,92.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1695,20 Stories,Tuesday,6,51,998.0,This Week Pickup,Next Week,Purple,1.0
1696,20 Stories,Tuesday,6,49,902.0,This Week Pickup,Last Week,Orange,1.0
1698,Cantina del Ponte,Tuesday,6,49,82.0,This Week Pickup,Last Week,Orange,1.0
1699,Cantina del Ponte,Tuesday,6,50,292.0,This Week Pickup,This Week,Red,1.0
1700,Cantina del Ponte,Tuesday,6,51,272.0,This Week Pickup,Next Week,Purple,1.0
1702,German Gymnasium,Tuesday,6,51,457.0,This Week Pickup,Next Week,Purple,1.0
1703,Radici,Tuesday,6,50,151.0,This Week Pickup,This Week,Red,1.0
1704,Radici,Tuesday,6,49,50.0,This Week Pickup,Last Week,Orange,1.0
1705,Radici,Tuesday,6,47,4.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1706,East 59th,Tuesday,6,46,35.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1707,100 Wardour St Club Bar,Tuesday,6,50,76.0,This Week Pickup,This Week,Red,1.0
1708,East 59th,Tuesday,6,47,27.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1709,East 59th,Tuesday,6,49,55.0,This Week Pickup,Last Week,Orange,1.0
1710,East 59th,Tuesday,6,50,170.0,This Week Pickup,This Week,Red,1.0
1711,East 59th,Tuesday,6,51,144.0,This Week Pickup,Next Week,Purple,1.0
1712,Radici,Tuesday,6,46,46.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1713,Orrery,Tuesday,6,51,102.0,This Week Pickup,Next Week,Purple,1.0
1714,Orrery,Tuesday,6,50,99.0,This Week Pickup,This Week,Red,1.0
1716,Orrery,Tuesday,6,49,41.0,This Week Pickup,Last Week,Orange,1.0
1718,Blueprint Cafe,Tuesday,6,49,100.0,This Week Pickup,Last Week,Orange,1.0
1719,New Street Wine Shop,Tuesday,6,49,153.0,This Week Pickup,Last Week,Orange,1.0
1720,New Street Grill,Tuesday,6,50,561.0,This Week Pickup,This Week,Red,1.0
1721,Plateau,Tuesday,6,51,463.0,This Week Pickup,Next Week,Purple,1.0
1722,Plateau,Tuesday,6,50,481.0,This Week Pickup,This Week,Red,1.0
1724,Butlers Wharf Chophouse Restaurant,Tuesday,6,49,197.0,This Week Pickup,Last Week,Orange,1.0
1725,New Street Grill,Tuesday,6,47,71.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1726,Angler Restaurant,Tuesday,6,51,210.0,This Week Pickup,Next Week,Purple,1.0
1727,New Street Grill,Tuesday,6,46,158.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1729,Avenue,Tuesday,6,49,100.0,This Week Pickup,Last Week,Orange,1.0
1731,Crafthouse,Tuesday,6,49,14.0,This Week Pickup,Last Week,Orange,1.0
1732,Crafthouse,Tuesday,6,50,32.0,This Week Pickup,This Week,Red,1.0
1733,Crafthouse,Tuesday,6,51,37.0,This Week Pickup,Next Week,Purple,1.0
1734,Avenue,Tuesday,6,50,148.0,This Week Pickup,This Week,Red,1.0
1735,Avenue,Tuesday,6,51,140.0,This Week Pickup,Next Week,Purple,1.0
1736,New Street Grill,Tuesday,6,51,706.0,This Week Pickup,Next Week,Purple,1.0
1738,Angler Restaurant,Tuesday,6,50,218.0,This Week Pickup,This Week,Red,1.0
1739,100 Wardour St,Tuesday,6,46,309.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1740,100 Wardour St,Tuesday,6,49,669.0,This Week Pickup,Last Week,Orange,1.0
1741,100 Wardour St,Tuesday,6,50,973.0,This Week Pickup,This Week,Red,1.0
1742,100 Wardour St,Tuesday,6,51,1075.0,This Week Pickup,Next Week,Purple,1.0
1743,Avenue,Tuesday,6,46,34.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1746,Cantina del Ponte,Tuesday,6,46,67.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1748,Plateau,Tuesday,6,48,12.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1749,Butlers Wharf Chophouse Restaurant,Tuesday,6,51,367.0,This Week Pickup,Next Week,Purple,1.0
1750,Butlers Wharf Chophouse Restaurant,Tuesday,6,50,359.0,This Week Pickup,This Week,Red,1.0
1751,Plateau,Tuesday,6,49,173.0,This Week Pickup,Last Week,Orange,1.0
1752,100 Wardour St Club Bar,Tuesday,6,49,6.0,This Week Pickup,Last Week,Orange,1.0
1754,New Street Wine Shop,Tuesday,6,50,245.0,This Week Pickup,This Week,Red,1.0
1755,New Street Wine Shop,Tuesday,6,51,369.0,This Week Pickup,Next Week,Purple,1.0
1756,Sartoria,Tuesday,6,46,10.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1757,Sartoria,Tuesday,6,47,10.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1759,Bluebird Chelsea Cafe,Tuesday,6,46,11.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1760,Bluebird Chelsea Cafe,Tuesday,6,50,50.0,This Week Pickup,This Week,Red,1.0
1761,Quaglino's Restaurant,Tuesday,6,51,75.0,This Week Pickup,Next Week,Purple,1.0
1762,Quaglino's Restaurant,Tuesday,6,50,102.0,This Week Pickup,This Week,Red,1.0
1763,Quaglino's Restaurant,Tuesday,6,49,53.0,This Week Pickup,Last Week,Orange,1.0
1764,Quaglino's Restaurant,Tuesday,6,48,10.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1765,Quaglino's Restaurant,Tuesday,6,47,20.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1766,Sartoria,Tuesday,6,48,6.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1767,Quaglino's Restaurant,Tuesday,6,46,21.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1769,14 Hills,Tuesday,6,51,1153.0,This Week Pickup,Next Week,Purple,1.0
1771,Pont de la Tour,Tuesday,6,49,66.0,This Week Pickup,Last Week,Orange,1.0
1772,Pont de la Tour,Tuesday,6,50,199.0,This Week Pickup,This Week,Red,1.0
1773,Bluebird Chelsea Cafe,Tuesday,6,51,57.0,This Week Pickup,Next Week,Purple,1.0
1774,Sartoria,Tuesday,6,49,27.0,This Week Pickup,Last Week,Orange,1.0
1775,Sartoria,Tuesday,6,50,87.0,This Week Pickup,This Week,Red,1.0
1776,Sartoria,Tuesday,6,51,49.0,This Week Pickup,Next Week,Purple,1.0
1777,Angelica,Tuesday,6,46,103.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1778,Angelica,Tuesday,6,49,80.0,This Week Pickup,Last Week,Orange,1.0
1779,Aster,Tuesday,6,51,134.0,This Week Pickup,Next Week,Purple,1.0
1780,Angelica,Tuesday,6,51,99.0,This Week Pickup,Next Week,Purple,1.0
1782,German Gymnasium,Tuesday,6,46,133.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1783,German Gymnasium,Tuesday,6,49,423.0,This Week Pickup,Last Week,Orange,1.0
1784,German Gymnasium,Tuesday,6,50,148.0,This Week Pickup,This Week,Red,1.0
1786,New Street Grill,Tuesday,6,49,278.0,This Week Pickup,Last Week,Orange,1.0
1787,Bluebird White City,Tuesday,6,49,18.0,This Week Pickup,Last Week,Orange,1.0
1788,Bluebird White City,Tuesday,6,48,5.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1791,Bluebird White City,Tuesday,6,51,49.0,This Week Pickup,Next Week,Purple,1.0
1792,Bluebird White City,Tuesday,6,50,45.0,This Week Pickup,This Week,Red,1.0
1794,Fish Market,Tuesday,6,46,228.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1795,Fish Market,Tuesday,6,49,513.0,This Week Pickup,Last Week,Orange,1.0
1796,Orrery,Tuesday,6,46,9.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1797,Fish Market,Tuesday,6,50,1407.0,This Week Pickup,This Week,Red,1.0
1798,Fish Market,Tuesday,6,51,1963.0,This Week Pickup,Next Week,Purple,1.0
