,Restaurant,As Of Day,Days Before Week Commencing,Reservation Week,Covers,Table,Week,Color,Alpha
1689,Angler Restaurant,Tuesday,6,50,218.0,This Week Pickup,This Week,Red,1.0
1691,Quaglino's,Tuesday,6,46,9.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1692,East 59th,Tuesday,6,47,27.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1693,East 59th,Tuesday,6,46,35.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1695,Sartoria,Tuesday,6,50,87.0,This Week Pickup,This Week,Red,1.0
1696,Plateau,Tuesday,6,49,173.0,This Week Pickup,Last Week,Orange,1.0
1698,Quaglino's,Tuesday,6,48,35.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1700,Quaglino's,Tuesday,6,49,247.0,This Week Pickup,Last Week,Orange,1.0
1701,Quaglino's,Tuesday,6,50,532.0,This Week Pickup,This Week,Red,1.0
1702,Butlers Wharf Chophouse Restaurant,Tuesday,6,49,197.0,This Week Pickup,Last Week,Orange,1.0
1703,Plateau,Tuesday,6,50,483.0,This Week Pickup,This Week,Red,1.0
1704,Angelica,Tuesday,6,49,80.0,This Week Pickup,Last Week,Orange,1.0
1705,100 Wardour St Lounge Bar,Tuesday,6,49,36.0,This Week Pickup,Last Week,Orange,1.0
1706,Bluebird White City,Tuesday,6,49,18.0,This Week Pickup,Last Week,Orange,1.0
1708,Issho,Tuesday,6,49,251.0,This Week Pickup,Last Week,Orange,1.0
1709,Issho,Tuesday,6,50,654.0,This Week Pickup,This Week,Red,1.0
1710,Plateau,Tuesday,6,48,12.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1714,Old Bengal Bar,Tuesday,6,46,6.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1715,Old Bengal Bar,Tuesday,6,47,6.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1716,Cantina del Ponte,Tuesday,6,46,67.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1717,Bluebird White City,Tuesday,6,48,5.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1718,Cantina del Ponte,Tuesday,6,49,82.0,This Week Pickup,Last Week,Orange,1.0
1719,Cantina del Ponte,Tuesday,6,50,292.0,This Week Pickup,This Week,Red,1.0
1722,New Street Grill,Tuesday,6,46,168.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1723,New Street Grill,Tuesday,6,47,79.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1724,New Street Grill,Tuesday,6,49,278.0,This Week Pickup,Last Week,Orange,1.0
1725,New Street Grill,Tuesday,6,50,628.0,This Week Pickup,This Week,Red,1.0
1726,Issho,Tuesday,6,48,0.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1727,Issho,Tuesday,6,46,2.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1729,New Street Wine Shop,Tuesday,6,49,153.0,This Week Pickup,Last Week,Orange,1.0
1730,Quaglino's Restaurant,Tuesday,6,50,102.0,This Week Pickup,This Week,Red,1.0
1731,Quaglino's Restaurant,Tuesday,6,49,53.0,This Week Pickup,Last Week,Orange,1.0
1732,Orrery,Tuesday,6,50,101.0,This Week Pickup,This Week,Red,1.0
1733,Orrery,Tuesday,6,49,41.0,This Week Pickup,Last Week,Orange,1.0
1734,Quaglino's Restaurant,Tuesday,6,48,10.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1735,Quaglino's Restaurant,Tuesday,6,47,20.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1736,New Street Wine Shop,Tuesday,6,50,271.0,This Week Pickup,This Week,Red,1.0
1738,German Gymnasium,Tuesday,6,50,148.0,This Week Pickup,This Week,Red,1.0
1739,German Gymnasium,Tuesday,6,49,423.0,This Week Pickup,Last Week,Orange,1.0
1740,German Gymnasium,Tuesday,6,46,133.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1742,Quaglino's Restaurant,Tuesday,6,46,21.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1743,Angelica,Tuesday,6,46,111.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1744,New Street Grill,Wednesday,5,50,703.0,This Week Pickup,This Week,Red,1.0
1745,New Street Grill,Wednesday,5,49,313.0,This Week Pickup,Last Week,Orange,1.0
1746,New Street Grill,Wednesday,5,47,79.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1747,New Street Grill,Wednesday,5,46,156.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1749,Aster,Wednesday,5,50,120.0,This Week Pickup,This Week,Red,1.0
1751,Sartoria,Wednesday,5,46,10.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1752,Sartoria,Wednesday,5,47,10.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1753,Sartoria,Wednesday,5,48,6.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1754,Sartoria,Wednesday,5,49,21.0,This Week Pickup,Last Week,Orange,1.0
1755,Paternoster Chophouse,Wednesday,5,50,1771.0,This Week Pickup,This Week,Red,1.0
1756,Paternoster Chophouse,Wednesday,5,49,1152.0,This Week Pickup,Last Week,Orange,1.0
1757,Bluebird White City,Wednesday,5,50,44.0,This Week Pickup,This Week,Red,1.0
1759,Sartoria,Wednesday,5,50,127.0,This Week Pickup,This Week,Red,1.0
1760,Butlers Wharf Chophouse Restaurant,Wednesday,5,50,397.0,This Week Pickup,This Week,Red,1.0
1762,Cantina del Ponte,Wednesday,5,46,16.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1763,Cantina del Ponte,Wednesday,5,49,84.0,This Week Pickup,Last Week,Orange,1.0
1764,Butlers Wharf Chophouse Restaurant,Wednesday,5,49,227.0,This Week Pickup,Last Week,Orange,1.0
1765,Cantina del Ponte,Wednesday,5,50,326.0,This Week Pickup,This Week,Red,1.0
1766,Aster,Wednesday,5,49,49.0,This Week Pickup,Last Week,Orange,1.0
1767,Angelica,Wednesday,5,46,111.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1768,14 Hills,Wednesday,5,50,997.0,This Week Pickup,This Week,Red,1.0
1769,14 Hills,Wednesday,5,49,589.0,This Week Pickup,Last Week,Orange,1.0
1770,14 Hills,Wednesday,5,47,2.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1772,Blueprint Cafe,Wednesday,5,49,100.0,This Week Pickup,Last Week,Orange,1.0
1773,Angelica,Wednesday,5,49,86.0,This Week Pickup,Last Week,Orange,1.0
1774,Madison Restaurant,Wednesday,5,50,6.0,This Week Pickup,This Week,Red,1.0
1775,Madison Restaurant,Wednesday,5,47,2.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1778,Aster,Wednesday,5,46,33.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1779,Aster,Wednesday,5,47,13.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1780,Aster,Wednesday,5,48,12.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1781,Bluebird Chelsea Private Dining,Wednesday,5,49,27.0,This Week Pickup,Last Week,Orange,1.0
1782,Avenue,Wednesday,5,49,113.0,This Week Pickup,Last Week,Orange,1.0
1783,Bluebird White City,Wednesday,5,49,27.0,This Week Pickup,Last Week,Orange,1.0
1784,Issho,Wednesday,5,49,264.0,This Week Pickup,Last Week,Orange,1.0
1785,Angler Restaurant,Wednesday,5,46,79.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1787,Quaglino's Restaurant,Wednesday,5,46,21.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1788,Quaglino's Restaurant,Wednesday,5,47,20.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1789,Quaglino's Restaurant,Wednesday,5,48,10.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1790,Bluebird Chelsea Cafe,Wednesday,5,50,109.0,This Week Pickup,This Week,Red,1.0
1791,Bluebird Chelsea Cafe,Wednesday,5,49,6.0,This Week Pickup,Last Week,Orange,1.0
1792,Bluebird Chelsea Cafe,Wednesday,5,46,11.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1794,Quaglino's Restaurant,Wednesday,5,49,56.0,This Week Pickup,Last Week,Orange,1.0
1795,Angler Restaurant,Wednesday,5,49,100.0,This Week Pickup,Last Week,Orange,1.0
1796,Angler Restaurant,Wednesday,5,50,230.0,This Week Pickup,This Week,Red,1.0
1797,New Street Wine Shop,Wednesday,5,50,302.0,This Week Pickup,This Week,Red,1.0
1798,New Street Wine Shop,Wednesday,5,49,173.0,This Week Pickup,Last Week,Orange,1.0
1801,Quaglino's Restaurant,Wednesday,5,50,123.0,This Week Pickup,This Week,Red,1.0
1802,Bluebird Chelsea Restaurant,Wednesday,5,46,149.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1803,Bluebird Chelsea Restaurant,Wednesday,5,49,520.0,This Week Pickup,Last Week,Orange,1.0
1804,Bluebird Chelsea Restaurant,Wednesday,5,50,880.0,This Week Pickup,This Week,Red,1.0
1805,Bluebird White City,Wednesday,5,48,5.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1806,100 Wardour St Lounge Bar,Wednesday,5,46,24.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1807,100 Wardour St Lounge Bar,Wednesday,5,49,36.0,This Week Pickup,Last Week,Orange,1.0
1808,100 Wardour St Lounge Bar,Wednesday,5,50,25.0,This Week Pickup,This Week,Red,1.0
1812,East 59th,Wednesday,5,46,35.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1813,Orrery,Wednesday,5,48,4.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1815,Fish Market,Wednesday,5,50,1827.0,This Week Pickup,This Week,Red,1.0
1816,Fish Market,Wednesday,5,49,608.0,This Week Pickup,Last Week,Orange,1.0
1817,Fish Market,Wednesday,5,46,127.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1820,Orrery,Wednesday,5,46,9.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1821,Quaglino's,Wednesday,5,50,544.0,This Week Pickup,This Week,Red,1.0
1822,Quaglino's,Wednesday,5,49,286.0,This Week Pickup,Last Week,Orange,1.0
1823,Quaglino's,Wednesday,5,48,35.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1824,Quaglino's,Wednesday,5,46,9.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1825,Orrery,Wednesday,5,49,49.0,This Week Pickup,Last Week,Orange,1.0
1826,East 59th,Wednesday,5,47,27.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1827,Orrery,Wednesday,5,50,125.0,This Week Pickup,This Week,Red,1.0
1829,100 Wardour St Club Bar,Wednesday,5,50,76.0,This Week Pickup,This Week,Red,1.0
1830,100 Wardour St Club Bar,Wednesday,5,49,6.0,This Week Pickup,Last Week,Orange,1.0
1833,German Gymnasium,Wednesday,5,46,67.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1834,German Gymnasium,Wednesday,5,49,445.0,This Week Pickup,Last Week,Orange,1.0
1835,German Gymnasium,Wednesday,5,50,156.0,This Week Pickup,This Week,Red,1.0
1836,East 59th,Wednesday,5,50,190.0,This Week Pickup,This Week,Red,1.0
1837,East 59th,Wednesday,5,49,74.0,This Week Pickup,Last Week,Orange,1.0
1838,Issho,Wednesday,5,48,0.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1840,Issho,Wednesday,5,50,705.0,This Week Pickup,This Week,Red,1.0
1842,Crafthouse,Wednesday,5,50,37.0,This Week Pickup,This Week,Red,1.0
1843,Radici,Wednesday,5,49,50.0,This Week Pickup,Last Week,Orange,1.0
1844,Radici,Wednesday,5,50,168.0,This Week Pickup,This Week,Red,1.0
1845,Coq d’Argent,Wednesday,5,50,1594.0,This Week Pickup,This Week,Red,1.0
1846,Coq d’Argent,Wednesday,5,49,767.0,This Week Pickup,Last Week,Orange,1.0
1847,Coq d’Argent,Wednesday,5,48,77.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1848,Coq d’Argent,Wednesday,5,47,155.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1849,Coq d’Argent,Wednesday,5,46,419.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1851,20 Stories,Wednesday,5,49,955.0,This Week Pickup,Last Week,Orange,1.0
1854,Plateau,Wednesday,5,50,544.0,This Week Pickup,This Week,Red,1.0
1855,Plateau,Wednesday,5,49,187.0,This Week Pickup,Last Week,Orange,1.0
1858,Launceston Place,Wednesday,5,46,268.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1859,Launceston Place,Wednesday,5,49,512.0,This Week Pickup,Last Week,Orange,1.0
1860,Launceston Place,Wednesday,5,50,1011.0,This Week Pickup,This Week,Red,1.0
1862,Bluebird White City,Wednesday,5,46,10.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1863,Bluebird White City,Wednesday,5,47,6.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1864,Radici,Wednesday,5,46,46.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1865,Radici,Wednesday,5,47,4.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1867,Issho Restaurant,Wednesday,5,50,60.0,This Week Pickup,This Week,Red,1.0
1868,Pont de la Tour,Wednesday,5,49,72.0,This Week Pickup,Last Week,Orange,1.0
1869,Pont de la Tour,Wednesday,5,50,222.0,This Week Pickup,This Week,Red,1.0
1870,Old Bengal Bar,Wednesday,5,46,6.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1871,100 Wardour St,Wednesday,5,46,285.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1872,Old Bengal Bar,Wednesday,5,47,6.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1873,Old Bengal Bar,Wednesday,5,49,98.0,This Week Pickup,Last Week,Orange,1.0
1874,Old Bengal Bar,Wednesday,5,50,156.0,This Week Pickup,This Week,Red,1.0
1875,100 Wardour St,Wednesday,5,50,1019.0,This Week Pickup,This Week,Red,1.0
1876,Issho Restaurant,Wednesday,5,49,47.0,This Week Pickup,Last Week,Orange,1.0
1877,100 Wardour St,Wednesday,5,49,706.0,This Week Pickup,Last Week,Orange,1.0
1878,Avenue,Wednesday,5,50,175.0,This Week Pickup,This Week,Red,1.0
1879,Bluebird Chelsea Private Dining,Wednesday,5,50,31.0,This Week Pickup,This Week,Red,1.0
1880,Avenue,Wednesday,5,46,32.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1883,Crafthouse,Wednesday,5,49,14.0,This Week Pickup,Last Week,Orange,1.0
1886,Angler Restaurant,Thursday,4,49,101.0,This Week Pickup,Last Week,Orange,1.0
1888,Angler Restaurant,Thursday,4,50,235.0,This Week Pickup,This Week,Red,1.0
1890,New Street Wine Shop,Thursday,4,49,186.0,This Week Pickup,Last Week,Orange,1.0
1891,New Street Wine Shop,Thursday,4,50,313.0,This Week Pickup,This Week,Red,1.0
1893,Paternoster Chophouse,Thursday,4,49,1220.0,This Week Pickup,Last Week,Orange,1.0
1894,Angelica,Thursday,4,49,84.0,This Week Pickup,Last Week,Orange,1.0
1896,Orrery,Thursday,4,46,9.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1897,Orrery,Thursday,4,48,4.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1898,Orrery,Thursday,4,49,52.0,This Week Pickup,Last Week,Orange,1.0
1899,Orrery,Thursday,4,50,144.0,This Week Pickup,This Week,Red,1.0
1900,Angelica,Thursday,4,46,111.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1902,Old Bengal Bar,Thursday,4,46,6.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1903,20 Stories,Thursday,4,49,992.0,This Week Pickup,Last Week,Orange,1.0
1904,Old Bengal Bar,Thursday,4,47,6.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1905,Paternoster Chophouse,Thursday,4,50,1799.0,This Week Pickup,This Week,Red,1.0
1906,Old Bengal Bar,Thursday,4,49,106.0,This Week Pickup,Last Week,Orange,1.0
1907,Old Bengal Bar,Thursday,4,50,178.0,This Week Pickup,This Week,Red,1.0
1908,Butlers Wharf Chophouse Restaurant,Thursday,4,50,531.0,This Week Pickup,This Week,Red,1.0
1909,Quaglino's,Thursday,4,48,35.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1910,New Street Grill,Thursday,4,50,799.0,This Week Pickup,This Week,Red,1.0
1911,Quaglino's Restaurant,Thursday,4,49,66.0,This Week Pickup,Last Week,Orange,1.0
1912,Crafthouse,Thursday,4,49,18.0,This Week Pickup,Last Week,Orange,1.0
1913,Crafthouse,Thursday,4,50,51.0,This Week Pickup,This Week,Red,1.0
1915,100 Wardour St Club Bar,Thursday,4,49,6.0,This Week Pickup,Last Week,Orange,1.0
1916,100 Wardour St Club Bar,Thursday,4,50,76.0,This Week Pickup,This Week,Red,1.0
1918,East 59th,Thursday,4,46,35.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1919,East 59th,Thursday,4,49,81.0,This Week Pickup,Last Week,Orange,1.0
1920,East 59th,Thursday,4,50,232.0,This Week Pickup,This Week,Red,1.0
1921,Bluebird Chelsea Restaurant,Thursday,4,50,992.0,This Week Pickup,This Week,Red,1.0
1922,Bluebird Chelsea Restaurant,Thursday,4,49,605.0,This Week Pickup,Last Week,Orange,1.0
1923,Bluebird Chelsea Restaurant,Thursday,4,46,143.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1925,Quaglino's Restaurant,Thursday,4,50,135.0,This Week Pickup,This Week,Red,1.0
1926,Quaglino's Restaurant,Thursday,4,48,10.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1927,Quaglino's,Thursday,4,49,359.0,This Week Pickup,Last Week,Orange,1.0
1928,Quaglino's Restaurant,Thursday,4,47,20.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1929,Quaglino's Restaurant,Thursday,4,46,21.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1932,Fish Market,Thursday,4,46,127.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1933,Fish Market,Thursday,4,49,694.0,This Week Pickup,Last Week,Orange,1.0
1934,Fish Market,Thursday,4,50,2172.0,This Week Pickup,This Week,Red,1.0
1935,Bluebird Chelsea Private Dining,Thursday,4,50,31.0,This Week Pickup,This Week,Red,1.0
1936,New Street Grill,Thursday,4,49,359.0,This Week Pickup,Last Week,Orange,1.0
1939,German Gymnasium,Thursday,4,49,470.0,This Week Pickup,Last Week,Orange,1.0
1940,German Gymnasium,Thursday,4,50,162.0,This Week Pickup,This Week,Red,1.0
1944,Radici,Thursday,4,47,4.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1945,Radici,Thursday,4,49,52.0,This Week Pickup,Last Week,Orange,1.0
1946,Butlers Wharf Chophouse Restaurant,Thursday,4,49,249.0,This Week Pickup,Last Week,Orange,1.0
1948,Sartoria,Thursday,4,50,131.0,This Week Pickup,This Week,Red,1.0
1949,Sartoria,Thursday,4,49,43.0,This Week Pickup,Last Week,Orange,1.0
1950,Sartoria,Thursday,4,48,6.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1952,Cantina del Ponte,Thursday,4,49,98.0,This Week Pickup,Last Week,Orange,1.0
1953,Cantina del Ponte,Thursday,4,50,385.0,This Week Pickup,This Week,Red,1.0
1954,Sartoria,Thursday,4,47,10.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1955,Sartoria,Thursday,4,46,8.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1957,Blueprint Cafe,Thursday,4,49,100.0,This Week Pickup,Last Week,Orange,1.0
1958,Bluebird White City,Thursday,4,50,51.0,This Week Pickup,This Week,Red,1.0
1959,Bluebird White City,Thursday,4,49,37.0,This Week Pickup,Last Week,Orange,1.0
1961,100 Wardour St,Thursday,4,46,273.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1963,Coq d’Argent,Thursday,4,46,308.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1964,Coq d’Argent,Thursday,4,47,155.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1965,Coq d’Argent,Thursday,4,48,77.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1966,Coq d’Argent,Thursday,4,49,846.0,This Week Pickup,Last Week,Orange,1.0
1967,Coq d’Argent,Thursday,4,50,1661.0,This Week Pickup,This Week,Red,1.0
1968,Bluebird White City,Thursday,4,48,5.0,This Week Pickup,2 Weeks Ago,Blue,0.8
1969,Bluebird White City,Thursday,4,47,6.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1970,Bluebird White City,Thursday,4,46,10.0,This Week Pickup,4 Weeks Ago,Blue,0.4
1972,100 Wardour St,Thursday,4,49,789.0,This Week Pickup,Last Week,Orange,1.0
1973,100 Wardour St,Thursday,4,50,1075.0,This Week Pickup,This Week,Red,1.0
1974,Radici,Thursday,4,50,192.0,This Week Pickup,This Week,Red,1.0
1975,Quaglino's,Thursday,4,50,624.0,This Week Pickup,This Week,Red,1.0
1976,Bluebird Chelsea Private Dining,Thursday,4,49,27.0,This Week Pickup,Last Week,Orange,1.0
1978,Aster,Thursday,4,47,13.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1979,Launceston Place,Thursday,4,49,619.0,This Week Pickup,Last Week,Orange,1.0
1980,Aster,Thursday,4,50,197.0,This Week Pickup,This Week,Red,1.0
1981,Issho Restaurant,Thursday,4,49,49.0,This Week Pickup,Last Week,Orange,1.0
1982,Issho Restaurant,Thursday,4,50,74.0,This Week Pickup,This Week,Red,1.0
1983,Pont de la Tour,Thursday,4,50,277.0,This Week Pickup,This Week,Red,1.0
1984,Pont de la Tour,Thursday,4,49,87.0,This Week Pickup,Last Week,Orange,1.0
1986,Madison Restaurant,Thursday,4,50,10.0,This Week Pickup,This Week,Red,1.0
1987,Madison Restaurant,Thursday,4,47,2.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1988,Avenue,Thursday,4,50,193.0,This Week Pickup,This Week,Red,1.0
1989,Avenue,Thursday,4,49,127.0,This Week Pickup,Last Week,Orange,1.0
1992,Plateau,Thursday,4,49,201.0,This Week Pickup,Last Week,Orange,1.0
1993,Plateau,Thursday,4,50,561.0,This Week Pickup,This Week,Red,1.0
1994,14 Hills,Thursday,4,50,1110.0,This Week Pickup,This Week,Red,1.0
1995,14 Hills,Thursday,4,49,607.0,This Week Pickup,Last Week,Orange,1.0
1996,14 Hills,Thursday,4,47,2.0,This Week Pickup,3 Weeks Ago,Blue,0.6
1998,Launceston Place,Thursday,4,50,1096.0,This Week Pickup,This Week,Red,1.0
2000,Aster,Thursday,4,48,12.0,This Week Pickup,2 Weeks Ago,Blue,0.8
2001,Aster,Thursday,4,49,55.0,This Week Pickup,Last Week,Orange,1.0
2002,Aster,Thursday,4,46,31.0,This Week Pickup,4 Weeks Ago,Blue,0.4
2003,100 Wardour St Lounge Bar,Thursday,4,50,29.0,This Week Pickup,This Week,Red,1.0
2004,100 Wardour St Lounge Bar,Thursday,4,46,24.0,This Week Pickup,4 Weeks Ago,Blue,0.4
2005,Bluebird Chelsea Cafe,Thursday,4,50,152.0,This Week Pickup,This Week,Red,1.0
2006,Bluebird Chelsea Cafe,Thursday,4,49,6.0,This Week Pickup,Last Week,Orange,1.0
2007,New Street Grill,Thursday,4,47,8.0,This Week Pickup,3 Weeks Ago,Blue,0.6
2008,New Street Grill,Thursday,4,46,150.0,This Week Pickup,4 Weeks Ago,Blue,0.4
2010,Bluebird Chelsea Cafe,Thursday,4,46,5.0,This Week Pickup,4 Weeks Ago,Blue,0.4
2012,100 Wardour St Lounge Bar,Thursday,4,49,29.0,This Week Pickup,Last Week,Orange,1.0
2013,Launceston Place,Thursday,4,46,259.0,This Week Pickup,4 Weeks Ago,Blue,0.4
2016,Issho,Thursday,4,50,753.0,This Week Pickup,This Week,Red,1.0
2017,Issho,Thursday,4,48,0.0,This Week Pickup,2 Weeks Ago,Blue,0.8
2018,Issho,Thursday,4,49,289.0,This Week Pickup,Last Week,Orange,1.0
2019,100 Wardour St,Friday,3,46,267.0,This Week Pickup,4 Weeks Ago,Blue,0.4
2022,Sartoria,Friday,3,50,132.0,This Week Pickup,This Week,Red,1.0
2023,Sartoria,Friday,3,48,6.0,This Week Pickup,2 Weeks Ago,Blue,0.8
2024,Sartoria,Friday,3,47,10.0,This Week Pickup,3 Weeks Ago,Blue,0.6
2025,100 Wardour St,Friday,3,50,1145.0,This Week Pickup,This Week,Red,1.0
2026,Plateau,Friday,3,50,470.0,This Week Pickup,This Week,Red,1.0
2028,Sartoria,Friday,3,46,8.0,This Week Pickup,4 Weeks Ago,Blue,0.4
2033,Angler Restaurant,Friday,3,50,293.0,This Week Pickup,This Week,Red,1.0
2037,100 Wardour St Lounge Bar,Friday,3,46,24.0,This Week Pickup,4 Weeks Ago,Blue,0.4
2038,100 Wardour St Lounge Bar,Friday,3,50,33.0,This Week Pickup,This Week,Red,1.0
2041,Paternoster Chophouse,Friday,3,50,1822.0,This Week Pickup,This Week,Red,1.0
2044,Quaglino's Restaurant,Friday,3,50,161.0,This Week Pickup,This Week,Red,1.0
2045,Quaglino's Restaurant,Friday,3,48,10.0,This Week Pickup,2 Weeks Ago,Blue,0.8
2046,Quaglino's Restaurant,Friday,3,47,20.0,This Week Pickup,3 Weeks Ago,Blue,0.6
2047,Quaglino's Restaurant,Friday,3,46,18.0,This Week Pickup,4 Weeks Ago,Blue,0.4
2051,14 Hills,Friday,3,47,2.0,This Week Pickup,3 Weeks Ago,Blue,0.6
2052,14 Hills,Friday,3,50,1150.0,This Week Pickup,This Week,Red,1.0
2053,Quaglino's,Friday,3,50,675.0,This Week Pickup,This Week,Red,1.0
2054,Quaglino's,Friday,3,48,35.0,This Week Pickup,2 Weeks Ago,Blue,0.8
2059,Radici,Friday,3,47,4.0,This Week Pickup,3 Weeks Ago,Blue,0.6
2060,Radici,Friday,3,50,225.0,This Week Pickup,This Week,Red,1.0
2063,Pont de la Tour,Friday,3,50,320.0,This Week Pickup,This Week,Red,1.0
2065,100 Wardour St Club Bar,Friday,3,50,76.0,This Week Pickup,This Week,Red,1.0
2071,Fish Market,Friday,3,46,127.0,This Week Pickup,4 Weeks Ago,Blue,0.4
2074,New Street Wine Shop,Friday,3,50,355.0,This Week Pickup,This Week,Red,1.0
2075,Fish Market,Friday,3,50,2437.0,This Week Pickup,This Week,Red,1.0
2076,Launceston Place,Friday,3,50,1194.0,This Week Pickup,This Week,Red,1.0
2077,Launceston Place,Friday,3,46,241.0,This Week Pickup,4 Weeks Ago,Blue,0.4
2081,Bluebird Chelsea Cafe,Friday,3,46,5.0,This Week Pickup,4 Weeks Ago,Blue,0.4
2082,Aster,Friday,3,46,31.0,This Week Pickup,4 Weeks Ago,Blue,0.4
2083,Bluebird Chelsea Cafe,Friday,3,50,160.0,This Week Pickup,This Week,Red,1.0
2085,Coq d’Argent,Friday,3,50,1622.0,This Week Pickup,This Week,Red,1.0
2086,Coq d’Argent,Friday,3,48,77.0,This Week Pickup,2 Weeks Ago,Blue,0.8
2087,Coq d’Argent,Friday,3,47,155.0,This Week Pickup,3 Weeks Ago,Blue,0.6
2088,Bluebird Chelsea Restaurant,Friday,3,50,1066.0,This Week Pickup,This Week,Red,1.0
2089,Bluebird Chelsea Restaurant,Friday,3,46,143.0,This Week Pickup,4 Weeks Ago,Blue,0.4
2091,Aster,Friday,3,50,217.0,This Week Pickup,This Week,Red,1.0
2092,Aster,Friday,3,48,12.0,This Week Pickup,2 Weeks Ago,Blue,0.8
2097,New Street Grill,Friday,3,47,8.0,This Week Pickup,3 Weeks Ago,Blue,0.6
2098,New Street Grill,Friday,3,50,870.0,This Week Pickup,This Week,Red,1.0
