,SiteName,LocationName,GenericLocation,Session,Date,Day,OrdDay,Covers
5433,Aster,Café,Restaurant,Dinner,2019-03-02,Saturday,6_Saturday,90
5434,Aster,Café,Restaurant,Dinner,2019-03-04,Monday,1_Monday,59
5435,Aster,Café,Restaurant,Dinner,2019-03-05,Tuesday,2_Tuesday,67
5436,Aster,Café,Restaurant,Dinner,2019-03-06,Wednesday,3_Wednesday,86
5437,Aster,Café,Restaurant,Dinner,2019-03-07,Thursday,4_Thursday,117
5724,Aster,Café,Restaurant,Dinner,2020-01-02,Thursday,4_Thursday,78
5725,Aster,Café,Restaurant,Dinner,2020-01-03,Friday,5_Friday,64
5726,Aster,Café,Restaurant,Dinner,2020-01-04,Saturday,6_Saturday,83
5727,Aster,Café,Restaurant,Dinner,2020-01-05,Sunday,7_Sunday,12
5728,Aster,Café,Restaurant,Dinner,2020-01-06,Monday,1_Monday,48
5729,Aster,Café,Restaurant,Dinner,2020-01-07,Tuesday,2_Tuesday,39
5730,Aster,Café,Restaurant,Dinner,2020-01-08,Wednesday,3_Wednesday,53
5731,Aster,Café,Restaurant,Dinner,2020-01-09,Thursday,4_Thursday,70
5732,Aster,Café,Restaurant,Dinner,2020-01-10,Friday,5_Friday,61
5733,Aster,Café,Restaurant,Dinner,2020-01-11,Saturday,6_Saturday,84
5734,Aster,Café,Restaurant,Dinner,2020-01-13,Monday,1_Monday,45
5735,Aster,Café,Restaurant,Dinner,2020-01-14,Tuesday,2_Tuesday,55
5736,Aster,Café,Restaurant,Dinner,2020-01-15,Wednesday,3_Wednesday,70
5737,Aster,Café,Restaurant,Dinner,2020-01-16,Thursday,4_Thursday,78
5738,Aster,Café,Restaurant,Dinner,2020-01-17,Friday,5_Friday,78
5739,Aster,Café,Restaurant,Dinner,2020-01-18,Saturday,6_Saturday,77
5740,Aster,Café,Restaurant,Dinner,2020-01-20,Monday,1_Monday,70
5741,Aster,Café,Restaurant,Dinner,2020-01-21,Tuesday,2_Tuesday,52
5742,Aster,Café,Restaurant,Dinner,2020-01-22,Wednesday,3_Wednesday,75
5743,Aster,Café,Restaurant,Dinner,2020-01-23,Thursday,4_Thursday,102
5744,Aster,Café,Restaurant,Dinner,2020-01-24,Friday,5_Friday,93
5745,Aster,Café,Restaurant,Dinner,2020-01-25,Saturday,6_Saturday,83
5746,Aster,Café,Restaurant,Dinner,2020-01-26,Sunday,7_Sunday,6
5747,Aster,Café,Restaurant,Dinner,2020-01-27,Monday,1_Monday,61
5748,Aster,Café,Restaurant,Dinner,2020-01-28,Tuesday,2_Tuesday,64
5749,Aster,Café,Restaurant,Dinner,2020-01-29,Wednesday,3_Wednesday,67
5750,Aster,Café,Restaurant,Dinner,2020-01-30,Thursday,4_Thursday,61
5751,Aster,Café,Restaurant,Dinner,2020-01-31,Friday,5_Friday,81
5752,Aster,Café,Restaurant,Dinner,2020-02-01,Saturday,6_Saturday,82
5753,Aster,Café,Restaurant,Dinner,2020-02-02,Sunday,7_Sunday,9
5754,Aster,Café,Restaurant,Dinner,2020-02-03,Monday,1_Monday,99
5755,Aster,Café,Restaurant,Dinner,2020-02-04,Tuesday,2_Tuesday,63
5756,Aster,Café,Restaurant,Dinner,2020-02-05,Wednesday,3_Wednesday,71
5757,Aster,Café,Restaurant,Dinner,2020-02-06,Thursday,4_Thursday,112
5758,Aster,Café,Restaurant,Dinner,2020-02-07,Friday,5_Friday,70
5759,Aster,Café,Restaurant,Dinner,2020-02-08,Saturday,6_Saturday,98
5760,Aster,Café,Restaurant,Dinner,2020-02-09,Sunday,7_Sunday,14
5761,Aster,Café,Restaurant,Dinner,2020-02-10,Monday,1_Monday,52
5762,Aster,Café,Restaurant,Dinner,2020-02-11,Tuesday,2_Tuesday,47
5763,Aster,Café,Restaurant,Dinner,2020-02-12,Wednesday,3_Wednesday,51
5764,Aster,Café,Restaurant,Dinner,2020-02-13,Thursday,4_Thursday,70
5765,Aster,Café,Restaurant,Dinner,2020-02-14,Friday,5_Friday,82
5766,Aster,Café,Restaurant,Dinner,2020-02-15,Saturday,6_Saturday,89
5767,Aster,Café,Restaurant,Dinner,2020-02-16,Sunday,7_Sunday,6
5768,Aster,Café,Restaurant,Dinner,2020-02-17,Monday,1_Monday,58
5769,Aster,Café,Restaurant,Dinner,2020-02-18,Tuesday,2_Tuesday,82
5770,Aster,Café,Restaurant,Dinner,2020-02-19,Wednesday,3_Wednesday,89
5771,Aster,Café,Restaurant,Dinner,2020-02-20,Thursday,4_Thursday,85
5772,Aster,Café,Restaurant,Dinner,2020-02-21,Friday,5_Friday,83
5773,Aster,Café,Restaurant,Dinner,2020-02-22,Saturday,6_Saturday,70
5774,Aster,Café,Restaurant,Dinner,2020-02-23,Sunday,7_Sunday,6
5775,Aster,Café,Restaurant,Dinner,2020-02-24,Monday,1_Monday,56
5776,Aster,Café,Restaurant,Dinner,2020-02-25,Tuesday,2_Tuesday,52
5777,Aster,Café,Restaurant,Dinner,2020-02-26,Wednesday,3_Wednesday,63
5778,Aster,Café,Restaurant,Dinner,2020-02-27,Thursday,4_Thursday,70
5779,Aster,Café,Restaurant,Dinner,2020-02-28,Friday,5_Friday,60
5780,Aster,Café,Restaurant,Dinner,2020-02-29,Saturday,6_Saturday,85
5781,Aster,Café,Restaurant,Dinner,2020-03-01,Sunday,7_Sunday,7
5782,Aster,Café,Restaurant,Dinner,2020-03-02,Monday,1_Monday,55
5783,Aster,Café,Restaurant,Dinner,2020-03-03,Tuesday,2_Tuesday,64
5784,Aster,Café,Restaurant,Dinner,2020-03-04,Wednesday,3_Wednesday,62
5785,Aster,Café,Restaurant,Dinner,2020-03-05,Thursday,4_Thursday,69
5829,Aster,Café,Restaurant,Lunch,2019-02-01,Friday,5_Friday,75
5830,Aster,Café,Restaurant,Lunch,2019-02-02,Saturday,6_Saturday,47
5831,Aster,Café,Restaurant,Lunch,2019-02-03,Sunday,7_Sunday,51
5832,Aster,Café,Restaurant,Lunch,2019-02-04,Monday,1_Monday,24
5833,Aster,Café,Restaurant,Lunch,2019-02-05,Tuesday,2_Tuesday,61
5834,Aster,Café,Restaurant,Lunch,2019-02-06,Wednesday,3_Wednesday,25
5835,Aster,Café,Restaurant,Lunch,2019-02-07,Thursday,4_Thursday,42
5836,Aster,Café,Restaurant,Lunch,2019-02-08,Friday,5_Friday,51
5837,Aster,Café,Restaurant,Lunch,2019-02-09,Saturday,6_Saturday,52
5838,Aster,Café,Restaurant,Lunch,2019-02-10,Sunday,7_Sunday,51
5839,Aster,Café,Restaurant,Lunch,2019-02-11,Monday,1_Monday,36
5840,Aster,Café,Restaurant,Lunch,2019-02-12,Tuesday,2_Tuesday,35
5841,Aster,Café,Restaurant,Lunch,2019-02-13,Wednesday,3_Wednesday,50
5842,Aster,Café,Restaurant,Lunch,2019-02-14,Thursday,4_Thursday,31
5843,Aster,Café,Restaurant,Lunch,2019-02-15,Friday,5_Friday,54
5844,Aster,Café,Restaurant,Lunch,2019-02-16,Saturday,6_Saturday,44
5845,Aster,Café,Restaurant,Lunch,2019-02-17,Sunday,7_Sunday,78
5846,Aster,Café,Restaurant,Lunch,2019-02-18,Monday,1_Monday,33
5847,Aster,Café,Restaurant,Lunch,2019-02-19,Tuesday,2_Tuesday,60
5848,Aster,Café,Restaurant,Lunch,2019-02-20,Wednesday,3_Wednesday,47
5849,Aster,Café,Restaurant,Lunch,2019-02-21,Thursday,4_Thursday,69
5850,Aster,Café,Restaurant,Lunch,2019-02-22,Friday,5_Friday,55
5851,Aster,Café,Restaurant,Lunch,2019-02-23,Saturday,6_Saturday,42
5852,Aster,Café,Restaurant,Lunch,2019-02-24,Sunday,7_Sunday,62
5853,Aster,Café,Restaurant,Lunch,2019-02-25,Monday,1_Monday,33
5854,Aster,Café,Restaurant,Lunch,2019-02-26,Tuesday,2_Tuesday,22
5855,Aster,Café,Restaurant,Lunch,2019-02-27,Wednesday,3_Wednesday,36
5856,Aster,Café,Restaurant,Lunch,2019-02-28,Thursday,4_Thursday,24
5857,Aster,Café,Restaurant,Lunch,2019-03-01,Friday,5_Friday,65
5858,Aster,Café,Restaurant,Lunch,2019-03-02,Saturday,6_Saturday,93
5859,Aster,Café,Restaurant,Lunch,2019-03-03,Sunday,7_Sunday,34
5860,Aster,Café,Restaurant,Lunch,2019-03-04,Monday,1_Monday,41
5861,Aster,Café,Restaurant,Lunch,2019-03-05,Tuesday,2_Tuesday,58
5862,Aster,Café,Restaurant,Lunch,2019-03-06,Wednesday,3_Wednesday,38
5863,Aster,Café,Restaurant,Lunch,2019-03-07,Thursday,4_Thursday,52
6157,Aster,Café,Restaurant,Lunch,2020-01-01,Wednesday,3_Wednesday,11
6158,Aster,Café,Restaurant,Lunch,2020-01-02,Thursday,4_Thursday,57
6159,Aster,Café,Restaurant,Lunch,2020-01-03,Friday,5_Friday,33
6160,Aster,Café,Restaurant,Lunch,2020-01-04,Saturday,6_Saturday,76
6161,Aster,Café,Restaurant,Lunch,2020-01-05,Sunday,7_Sunday,34
6162,Aster,Café,Restaurant,Lunch,2020-01-06,Monday,1_Monday,24
6163,Aster,Café,Restaurant,Lunch,2020-01-07,Tuesday,2_Tuesday,21
6164,Aster,Café,Restaurant,Lunch,2020-01-08,Wednesday,3_Wednesday,8
6165,Aster,Café,Restaurant,Lunch,2020-01-09,Thursday,4_Thursday,47
6166,Aster,Café,Restaurant,Lunch,2020-01-10,Friday,5_Friday,23
6167,Aster,Café,Restaurant,Lunch,2020-01-11,Saturday,6_Saturday,49
6168,Aster,Café,Restaurant,Lunch,2020-01-12,Sunday,7_Sunday,35
6169,Aster,Café,Restaurant,Lunch,2020-01-13,Monday,1_Monday,54
6170,Aster,Café,Restaurant,Lunch,2020-01-14,Tuesday,2_Tuesday,42
6171,Aster,Café,Restaurant,Lunch,2020-01-15,Wednesday,3_Wednesday,33
6172,Aster,Café,Restaurant,Lunch,2020-01-16,Thursday,4_Thursday,45
6173,Aster,Café,Restaurant,Lunch,2020-01-17,Friday,5_Friday,38
6174,Aster,Café,Restaurant,Lunch,2020-01-18,Saturday,6_Saturday,69
6175,Aster,Café,Restaurant,Lunch,2020-01-19,Sunday,7_Sunday,41
6176,Aster,Café,Restaurant,Lunch,2020-01-20,Monday,1_Monday,34
6177,Aster,Café,Restaurant,Lunch,2020-01-21,Tuesday,2_Tuesday,33
6178,Aster,Café,Restaurant,Lunch,2020-01-22,Wednesday,3_Wednesday,23
6179,Aster,Café,Restaurant,Lunch,2020-01-23,Thursday,4_Thursday,37
6180,Aster,Café,Restaurant,Lunch,2020-01-24,Friday,5_Friday,27
6181,Aster,Café,Restaurant,Lunch,2020-01-25,Saturday,6_Saturday,65
6182,Aster,Café,Restaurant,Lunch,2020-01-26,Sunday,7_Sunday,57
6183,Aster,Café,Restaurant,Lunch,2020-01-27,Monday,1_Monday,36
6184,Aster,Café,Restaurant,Lunch,2020-01-28,Tuesday,2_Tuesday,27
6185,Aster,Café,Restaurant,Lunch,2020-01-29,Wednesday,3_Wednesday,29
6186,Aster,Café,Restaurant,Lunch,2020-01-30,Thursday,4_Thursday,56
6187,Aster,Café,Restaurant,Lunch,2020-01-31,Friday,5_Friday,35
6188,Aster,Café,Restaurant,Lunch,2020-02-01,Saturday,6_Saturday,49
6189,Aster,Café,Restaurant,Lunch,2020-02-02,Sunday,7_Sunday,39
6190,Aster,Café,Restaurant,Lunch,2020-02-03,Monday,1_Monday,59
6191,Aster,Café,Restaurant,Lunch,2020-02-04,Tuesday,2_Tuesday,50
6192,Aster,Café,Restaurant,Lunch,2020-02-05,Wednesday,3_Wednesday,31
6193,Aster,Café,Restaurant,Lunch,2020-02-06,Thursday,4_Thursday,44
6194,Aster,Café,Restaurant,Lunch,2020-02-07,Friday,5_Friday,26
6195,Aster,Café,Restaurant,Lunch,2020-02-08,Saturday,6_Saturday,40
6196,Aster,Café,Restaurant,Lunch,2020-02-09,Sunday,7_Sunday,37
6197,Aster,Café,Restaurant,Lunch,2020-02-10,Monday,1_Monday,35
6198,Aster,Café,Restaurant,Lunch,2020-02-11,Tuesday,2_Tuesday,22
6199,Aster,Café,Restaurant,Lunch,2020-02-12,Wednesday,3_Wednesday,32
6200,Aster,Café,Restaurant,Lunch,2020-02-13,Thursday,4_Thursday,54
6201,Aster,Café,Restaurant,Lunch,2020-02-14,Friday,5_Friday,29
6202,Aster,Café,Restaurant,Lunch,2020-02-15,Saturday,6_Saturday,36
6203,Aster,Café,Restaurant,Lunch,2020-02-16,Sunday,7_Sunday,56
6204,Aster,Café,Restaurant,Lunch,2020-02-17,Monday,1_Monday,43
6205,Aster,Café,Restaurant,Lunch,2020-02-18,Tuesday,2_Tuesday,24
6206,Aster,Café,Restaurant,Lunch,2020-02-19,Wednesday,3_Wednesday,38
6207,Aster,Café,Restaurant,Lunch,2020-02-20,Thursday,4_Thursday,34
6208,Aster,Café,Restaurant,Lunch,2020-02-21,Friday,5_Friday,28
6209,Aster,Café,Restaurant,Lunch,2020-02-22,Saturday,6_Saturday,63
6210,Aster,Café,Restaurant,Lunch,2020-02-23,Sunday,7_Sunday,56
6211,Aster,Café,Restaurant,Lunch,2020-02-24,Monday,1_Monday,64
6212,Aster,Café,Restaurant,Lunch,2020-02-25,Tuesday,2_Tuesday,47
6213,Aster,Café,Restaurant,Lunch,2020-02-26,Wednesday,3_Wednesday,44
6214,Aster,Café,Restaurant,Lunch,2020-02-27,Thursday,4_Thursday,42
6215,Aster,Café,Restaurant,Lunch,2020-02-28,Friday,5_Friday,38
6216,Aster,Café,Restaurant,Lunch,2020-02-29,Saturday,6_Saturday,50
6217,Aster,Café,Restaurant,Lunch,2020-03-01,Sunday,7_Sunday,56
6218,Aster,Café,Restaurant,Lunch,2020-03-02,Monday,1_Monday,21
6219,Aster,Café,Restaurant,Lunch,2020-03-03,Tuesday,2_Tuesday,14
6220,Aster,Café,Restaurant,Lunch,2020-03-04,Wednesday,3_Wednesday,21
6221,Aster,Café,Restaurant,Lunch,2020-03-05,Thursday,4_Thursday,45
6253,Aster,Deli,Restaurant,Breakfast,2019-02-01,Friday,5_Friday,3
6254,Aster,Deli,Restaurant,Breakfast,2019-02-05,Tuesday,2_Tuesday,5
6255,Aster,Deli,Restaurant,Breakfast,2019-02-06,Wednesday,3_Wednesday,9
6256,Aster,Deli,Restaurant,Breakfast,2019-02-07,Thursday,4_Thursday,4
6257,Aster,Deli,Restaurant,Breakfast,2019-02-08,Friday,5_Friday,3
6258,Aster,Deli,Restaurant,Breakfast,2019-02-12,Tuesday,2_Tuesday,3
6259,Aster,Deli,Restaurant,Breakfast,2019-02-13,Wednesday,3_Wednesday,6
6260,Aster,Deli,Restaurant,Breakfast,2019-02-14,Thursday,4_Thursday,1
6261,Aster,Deli,Restaurant,Breakfast,2019-02-18,Monday,1_Monday,1
6262,Aster,Deli,Restaurant,Breakfast,2019-02-20,Wednesday,3_Wednesday,2
6263,Aster,Deli,Restaurant,Breakfast,2019-02-21,Thursday,4_Thursday,4
6264,Aster,Deli,Restaurant,Breakfast,2019-02-22,Friday,5_Friday,4
6265,Aster,Deli,Restaurant,Breakfast,2019-02-25,Monday,1_Monday,5
6266,Aster,Deli,Restaurant,Breakfast,2019-02-26,Tuesday,2_Tuesday,5
6267,Aster,Deli,Restaurant,Breakfast,2019-02-27,Wednesday,3_Wednesday,12
6268,Aster,Deli,Restaurant,Breakfast,2019-02-28,Thursday,4_Thursday,8
6269,Aster,Deli,Restaurant,Breakfast,2019-03-04,Monday,1_Monday,5
6270,Aster,Deli,Restaurant,Breakfast,2019-03-05,Tuesday,2_Tuesday,8
6271,Aster,Deli,Restaurant,Breakfast,2019-03-06,Wednesday,3_Wednesday,6
6448,Aster,Deli,Restaurant,Breakfast,2020-01-07,Tuesday,2_Tuesday,2
6449,Aster,Deli,Restaurant,Breakfast,2020-01-08,Wednesday,3_Wednesday,2
6450,Aster,Deli,Restaurant,Breakfast,2020-01-09,Thursday,4_Thursday,2
6451,Aster,Deli,Restaurant,Breakfast,2020-01-10,Friday,5_Friday,7
6452,Aster,Deli,Restaurant,Breakfast,2020-01-13,Monday,1_Monday,5
6453,Aster,Deli,Restaurant,Breakfast,2020-01-14,Tuesday,2_Tuesday,3
6454,Aster,Deli,Restaurant,Breakfast,2020-01-15,Wednesday,3_Wednesday,3
6455,Aster,Deli,Restaurant,Breakfast,2020-01-16,Thursday,4_Thursday,5
6456,Aster,Deli,Restaurant,Breakfast,2020-01-17,Friday,5_Friday,6
6457,Aster,Deli,Restaurant,Breakfast,2020-01-21,Tuesday,2_Tuesday,3
6458,Aster,Deli,Restaurant,Breakfast,2020-01-23,Thursday,4_Thursday,1
6459,Aster,Deli,Restaurant,Breakfast,2020-01-28,Tuesday,2_Tuesday,1
6460,Aster,Deli,Restaurant,Breakfast,2020-02-03,Monday,1_Monday,2
6461,Aster,Deli,Restaurant,Breakfast,2020-02-04,Tuesday,2_Tuesday,2
6462,Aster,Deli,Restaurant,Breakfast,2020-02-05,Wednesday,3_Wednesday,6
6463,Aster,Deli,Restaurant,Breakfast,2020-02-06,Thursday,4_Thursday,2
6464,Aster,Deli,Restaurant,Breakfast,2020-02-10,Monday,1_Monday,5
6465,Aster,Deli,Restaurant,Breakfast,2020-02-11,Tuesday,2_Tuesday,3
6466,Aster,Deli,Restaurant,Breakfast,2020-02-12,Wednesday,3_Wednesday,2
6467,Aster,Deli,Restaurant,Breakfast,2020-02-13,Thursday,4_Thursday,4
6468,Aster,Deli,Restaurant,Breakfast,2020-02-14,Friday,5_Friday,2
6469,Aster,Deli,Restaurant,Breakfast,2020-02-18,Tuesday,2_Tuesday,1
6470,Aster,Deli,Restaurant,Breakfast,2020-02-20,Thursday,4_Thursday,2
6471,Aster,Deli,Restaurant,Breakfast,2020-02-21,Friday,5_Friday,2
6472,Aster,Deli,Restaurant,Breakfast,2020-02-26,Wednesday,3_Wednesday,3
6473,Aster,Deli,Restaurant,Breakfast,2020-02-28,Friday,5_Friday,1
6474,Aster,Deli,Restaurant,Breakfast,2020-03-02,Monday,1_Monday,2
6475,Aster,Deli,Restaurant,Breakfast,2020-03-05,Thursday,4_Thursday,1
6503,Aster,Deli,Restaurant,Dinner,2019-02-01,Friday,5_Friday,4
6504,Aster,Deli,Restaurant,Dinner,2019-02-02,Saturday,6_Saturday,5
6505,Aster,Deli,Restaurant,Dinner,2019-02-04,Monday,1_Monday,17
6506,Aster,Deli,Restaurant,Dinner,2019-02-05,Tuesday,2_Tuesday,2
6507,Aster,Deli,Restaurant,Dinner,2019-02-06,Wednesday,3_Wednesday,3
6508,Aster,Deli,Restaurant,Dinner,2019-02-07,Thursday,4_Thursday,3
6509,Aster,Deli,Restaurant,Dinner,2019-02-08,Friday,5_Friday,6
6510,Aster,Deli,Restaurant,Dinner,2019-02-09,Saturday,6_Saturday,3
6511,Aster,Deli,Restaurant,Dinner,2019-02-11,Monday,1_Monday,4
6512,Aster,Deli,Restaurant,Dinner,2019-02-12,Tuesday,2_Tuesday,6
6513,Aster,Deli,Restaurant,Dinner,2019-02-13,Wednesday,3_Wednesday,8
6514,Aster,Deli,Restaurant,Dinner,2019-02-14,Thursday,4_Thursday,7
6515,Aster,Deli,Restaurant,Dinner,2019-02-15,Friday,5_Friday,4
6516,Aster,Deli,Restaurant,Dinner,2019-02-16,Saturday,6_Saturday,3
6517,Aster,Deli,Restaurant,Dinner,2019-02-18,Monday,1_Monday,6
6518,Aster,Deli,Restaurant,Dinner,2019-02-19,Tuesday,2_Tuesday,7
6519,Aster,Deli,Restaurant,Dinner,2019-02-20,Wednesday,3_Wednesday,7
6520,Aster,Deli,Restaurant,Dinner,2019-02-21,Thursday,4_Thursday,12
6521,Aster,Deli,Restaurant,Dinner,2019-02-22,Friday,5_Friday,8
6522,Aster,Deli,Restaurant,Dinner,2019-02-25,Monday,1_Monday,3
6523,Aster,Deli,Restaurant,Dinner,2019-02-26,Tuesday,2_Tuesday,5
6524,Aster,Deli,Restaurant,Dinner,2019-02-27,Wednesday,3_Wednesday,13
6525,Aster,Deli,Restaurant,Dinner,2019-02-28,Thursday,4_Thursday,6
6526,Aster,Deli,Restaurant,Dinner,2019-03-01,Friday,5_Friday,3
6527,Aster,Deli,Restaurant,Dinner,2019-03-02,Saturday,6_Saturday,3
6528,Aster,Deli,Restaurant,Dinner,2019-03-04,Monday,1_Monday,5
6529,Aster,Deli,Restaurant,Dinner,2019-03-05,Tuesday,2_Tuesday,2
6530,Aster,Deli,Restaurant,Dinner,2019-03-06,Wednesday,3_Wednesday,3
6531,Aster,Deli,Restaurant,Dinner,2019-03-07,Thursday,4_Thursday,10
6777,Aster,Deli,Restaurant,Dinner,2020-01-02,Thursday,4_Thursday,24
6778,Aster,Deli,Restaurant,Dinner,2020-01-03,Friday,5_Friday,5
6779,Aster,Deli,Restaurant,Dinner,2020-01-04,Saturday,6_Saturday,5
6780,Aster,Deli,Restaurant,Dinner,2020-01-06,Monday,1_Monday,6
6781,Aster,Deli,Restaurant,Dinner,2020-01-07,Tuesday,2_Tuesday,2
6782,Aster,Deli,Restaurant,Dinner,2020-01-08,Wednesday,3_Wednesday,8
6783,Aster,Deli,Restaurant,Dinner,2020-01-09,Thursday,4_Thursday,7
6784,Aster,Deli,Restaurant,Dinner,2020-01-10,Friday,5_Friday,8
6785,Aster,Deli,Restaurant,Dinner,2020-01-11,Saturday,6_Saturday,17
6786,Aster,Deli,Restaurant,Dinner,2020-01-13,Monday,1_Monday,6
6787,Aster,Deli,Restaurant,Dinner,2020-01-14,Tuesday,2_Tuesday,2
6788,Aster,Deli,Restaurant,Dinner,2020-01-15,Wednesday,3_Wednesday,12
6789,Aster,Deli,Restaurant,Dinner,2020-01-16,Thursday,4_Thursday,14
6790,Aster,Deli,Restaurant,Dinner,2020-01-17,Friday,5_Friday,5
6791,Aster,Deli,Restaurant,Dinner,2020-01-18,Saturday,6_Saturday,8
6792,Aster,Deli,Restaurant,Dinner,2020-01-20,Monday,1_Monday,11
6793,Aster,Deli,Restaurant,Dinner,2020-01-21,Tuesday,2_Tuesday,4
6794,Aster,Deli,Restaurant,Dinner,2020-01-22,Wednesday,3_Wednesday,8
6795,Aster,Deli,Restaurant,Dinner,2020-01-23,Thursday,4_Thursday,14
6796,Aster,Deli,Restaurant,Dinner,2020-01-24,Friday,5_Friday,2
6797,Aster,Deli,Restaurant,Dinner,2020-01-25,Saturday,6_Saturday,11
6798,Aster,Deli,Restaurant,Dinner,2020-01-27,Monday,1_Monday,2
6799,Aster,Deli,Restaurant,Dinner,2020-01-28,Tuesday,2_Tuesday,5
6800,Aster,Deli,Restaurant,Dinner,2020-01-29,Wednesday,3_Wednesday,8
6801,Aster,Deli,Restaurant,Dinner,2020-01-30,Thursday,4_Thursday,10
6802,Aster,Deli,Restaurant,Dinner,2020-01-31,Friday,5_Friday,6
6803,Aster,Deli,Restaurant,Dinner,2020-02-01,Saturday,6_Saturday,14
6804,Aster,Deli,Restaurant,Dinner,2020-02-03,Monday,1_Monday,22
6805,Aster,Deli,Restaurant,Dinner,2020-02-04,Tuesday,2_Tuesday,15
6806,Aster,Deli,Restaurant,Dinner,2020-02-05,Wednesday,3_Wednesday,7
6807,Aster,Deli,Restaurant,Dinner,2020-02-06,Thursday,4_Thursday,11
6808,Aster,Deli,Restaurant,Dinner,2020-02-07,Friday,5_Friday,10
6809,Aster,Deli,Restaurant,Dinner,2020-02-08,Saturday,6_Saturday,5
6810,Aster,Deli,Restaurant,Dinner,2020-02-10,Monday,1_Monday,2
6811,Aster,Deli,Restaurant,Dinner,2020-02-11,Tuesday,2_Tuesday,5
6812,Aster,Deli,Restaurant,Dinner,2020-02-12,Wednesday,3_Wednesday,11
6813,Aster,Deli,Restaurant,Dinner,2020-02-13,Thursday,4_Thursday,11
6814,Aster,Deli,Restaurant,Dinner,2020-02-14,Friday,5_Friday,18
6815,Aster,Deli,Restaurant,Dinner,2020-02-15,Saturday,6_Saturday,11
6816,Aster,Deli,Restaurant,Dinner,2020-02-16,Sunday,7_Sunday,9
6817,Aster,Deli,Restaurant,Dinner,2020-02-17,Monday,1_Monday,6
6818,Aster,Deli,Restaurant,Dinner,2020-02-18,Tuesday,2_Tuesday,6
6819,Aster,Deli,Restaurant,Dinner,2020-02-19,Wednesday,3_Wednesday,5
6820,Aster,Deli,Restaurant,Dinner,2020-02-20,Thursday,4_Thursday,8
6821,Aster,Deli,Restaurant,Dinner,2020-02-21,Friday,5_Friday,14
6822,Aster,Deli,Restaurant,Dinner,2020-02-22,Saturday,6_Saturday,13
6823,Aster,Deli,Restaurant,Dinner,2020-02-24,Monday,1_Monday,8
6824,Aster,Deli,Restaurant,Dinner,2020-02-26,Wednesday,3_Wednesday,5
6825,Aster,Deli,Restaurant,Dinner,2020-02-27,Thursday,4_Thursday,6
6826,Aster,Deli,Restaurant,Dinner,2020-02-29,Saturday,6_Saturday,6
6827,Aster,Deli,Restaurant,Dinner,2020-03-01,Sunday,7_Sunday,8
6828,Aster,Deli,Restaurant,Dinner,2020-03-02,Monday,1_Monday,2
6829,Aster,Deli,Restaurant,Dinner,2020-03-03,Tuesday,2_Tuesday,22
6830,Aster,Deli,Restaurant,Dinner,2020-03-04,Wednesday,3_Wednesday,8
6831,Aster,Deli,Restaurant,Dinner,2020-03-05,Thursday,4_Thursday,13
6865,Aster,Deli,Restaurant,Lunch,2019-02-01,Friday,5_Friday,7
6866,Aster,Deli,Restaurant,Lunch,2019-02-02,Saturday,6_Saturday,4
6867,Aster,Deli,Restaurant,Lunch,2019-02-03,Sunday,7_Sunday,7
6868,Aster,Deli,Restaurant,Lunch,2019-02-04,Monday,1_Monday,1
6869,Aster,Deli,Restaurant,Lunch,2019-02-05,Tuesday,2_Tuesday,3
6870,Aster,Deli,Restaurant,Lunch,2019-02-06,Wednesday,3_Wednesday,13
6871,Aster,Deli,Restaurant,Lunch,2019-02-07,Thursday,4_Thursday,6
6872,Aster,Deli,Restaurant,Lunch,2019-02-08,Friday,5_Friday,2
6873,Aster,Deli,Restaurant,Lunch,2019-02-09,Saturday,6_Saturday,1
6874,Aster,Deli,Restaurant,Lunch,2019-02-11,Monday,1_Monday,4
6875,Aster,Deli,Restaurant,Lunch,2019-02-12,Tuesday,2_Tuesday,5
6876,Aster,Deli,Restaurant,Lunch,2019-02-13,Wednesday,3_Wednesday,6
6877,Aster,Deli,Restaurant,Lunch,2019-02-14,Thursday,4_Thursday,4
6878,Aster,Deli,Restaurant,Lunch,2019-02-15,Friday,5_Friday,8
6879,Aster,Deli,Restaurant,Lunch,2019-02-17,Sunday,7_Sunday,5
6880,Aster,Deli,Restaurant,Lunch,2019-02-18,Monday,1_Monday,2
6881,Aster,Deli,Restaurant,Lunch,2019-02-19,Tuesday,2_Tuesday,8
6882,Aster,Deli,Restaurant,Lunch,2019-02-20,Wednesday,3_Wednesday,2
6883,Aster,Deli,Restaurant,Lunch,2019-02-21,Thursday,4_Thursday,7
6884,Aster,Deli,Restaurant,Lunch,2019-02-22,Friday,5_Friday,10
6885,Aster,Deli,Restaurant,Lunch,2019-02-23,Saturday,6_Saturday,4
6886,Aster,Deli,Restaurant,Lunch,2019-02-24,Sunday,7_Sunday,2
6887,Aster,Deli,Restaurant,Lunch,2019-02-25,Monday,1_Monday,7
6888,Aster,Deli,Restaurant,Lunch,2019-02-26,Tuesday,2_Tuesday,4
6889,Aster,Deli,Restaurant,Lunch,2019-02-27,Wednesday,3_Wednesday,4
6890,Aster,Deli,Restaurant,Lunch,2019-02-28,Thursday,4_Thursday,7
6891,Aster,Deli,Restaurant,Lunch,2019-03-01,Friday,5_Friday,3
6892,Aster,Deli,Restaurant,Lunch,2019-03-04,Monday,1_Monday,4
6893,Aster,Deli,Restaurant,Lunch,2019-03-05,Tuesday,2_Tuesday,2
